SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S0902	0	0	1	350	30	287,0117	9,567056	0						KF_001.jpg		0	fkf01	nowhere	
S0902	0	0	2	586	2	50,58996	25,29498	0						KF_001.jpg		0	fkf01	nowhere	
S0902	0	0	3	716	232	803,8148	3,464719	-1						KF_001.jpg		0	nowhere	nowhere	
S0902	0	0	4	1118	2	23,40917	11,70459	0						KF_001.jpg		0	nowhere	nowhere	
S0902	0	0	5	1234	334	615,4875	1,842777	-1						KF_001.jpg		0	nowhere	nowhere	
S0902	0	0	6	1750	14	93,78638	6,699028	0						KF_001.jpg		0	nowhere	nowhere	
S0902	0	0	7	1900	38	410,7193	10,8084	0						KF_001.jpg		0	fkf01	nowhere	
S0902	0	0	8	2190	204	972,8072	4,768663	0						KF_001.jpg		0	nowhere	nowhere	
S0902	0	0	9	2522	10	66,22339	6,622339	0						KF_001.jpg		0	lkf1	nowhere	
S0902	0	0	10	2704	12	90,78802	7,565668	0						KF_001.jpg		0	lkf1	nowhere	
S0902	0	0	11	3124	80	1106,224	13,8278	0						KF_001.jpg		0	fkf01	nowhere	
S0902	0	0	12	3674	8	81,26033	10,15754	0						KF_001.jpg		0	fkf01	nowhere	
S0902	1	1	1	94	2	30,8914	15,4457	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	2	216	70	740,3066	10,57581	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	3	450	2	49,1534	24,5767	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	4	980	2	41,05576	20,52788	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	5	1368	214	49,95361	0,2334281	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	6	1724	2	52,4608	26,2304	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	7	2100	10	61,95122	6,195122	0						KF_002.jpg		0	fkf2	nowhere	
S0902	1	1	8	2272	36	492,7652	13,68792	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	9	2492	2	34,07871	17,03936	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	10	2690	32	211,5685	6,611516	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	11	2970	20	160,1893	8,009465	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	12	3380	32	265,1895	8,287173	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	13	3530	70	1188,76	16,98228	0						KF_002.jpg		0	nowhere	nowhere	
S0902	1	1	14	3742	10	125,1579	12,51579	0						KF_002.jpg		0	lkf2	nowhere	
S0902	2	2	1	138	26	347,4592	13,36381	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	2	404	2	62,17242	31,08621	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	3	582	6	84,13043	14,02174	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	4	1028	14	144,8902	10,3493	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	5	1326	88	1003,647	11,40508	0						KF_003.jpg		0	nowhere	nowhere	
S0902	2	2	6	1640	20	220,5759	11,0288	0						KF_003.jpg		0	lkf3	nowhere	
S0902	2	2	7	1886	18	143,6724	7,981802	0						KF_003.jpg		0	lkf3	nowhere	
S0902	2	2	8	2124	12	46,77466	3,897888	0						KF_003.jpg		0	lkf3	nowhere	
S0902	2	2	9	2454	64	352,6449	5,510077	0						KF_003.jpg		0	nowhere	nowhere	
S0902	2	2	10	2646	58	613,8925	10,58435	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	11	2858	14	164,8079	11,77199	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	12	3066	34	570,7175	16,78581	0						KF_003.jpg		0	nowhere	nowhere	
S0902	2	2	13	3428	48	645,8354	13,4549	0						KF_003.jpg		0	nowhere	nowhere	
S0902	2	2	14	3698	52	310,4506	5,970204	0						KF_003.jpg		0	fkf3	nowhere	
S0902	2	2	15	3906	24	130,3238	5,430157	0						KF_003.jpg		0	fkf3	nowhere	
S0902	3	3	1	200	52	586,2023	11,27312	0						KF_004.jpg		0	fkf4	nowhere	
S0902	3	3	2	506	2	29,76808	14,88404	0						KF_004.jpg		0	fkf4	nowhere	
S0902	3	3	3	860	12	91,60223	7,63352	0						KF_004.jpg		0	fkf4	nowhere	
S0902	3	3	4	1066	54	645,1521	11,94726	0						KF_004.jpg		0	lkf4	nowhere	
S0902	3	3	5	1358	32	254,5349	7,954215	0						KF_004.jpg		0	lkf4	nowhere	
S0902	3	3	6	1560	18	213,5897	11,86609	0						KF_004.jpg		0	lkf4	nowhere	
S0902	3	3	7	1898	16	102,0817	6,380107	0						KF_004.jpg		0	lkf4	nowhere	
S0902	3	3	8	2130	26	392,3322	15,0897	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	9	2486	14	86,25488	6,161063	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	10	2656	22	313,4882	14,24946	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	11	2950	10	56,97545	5,697545	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	12	3152	8	99,94152	12,49269	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	13	3462	58	327,1106	5,639838	0						KF_004.jpg		0	nowhere	nowhere	
S0902	3	3	14	3820	8	70,27285	8,784106	0						KF_004.jpg		0	nowhere	nowhere	
S0902	4	4	1	170	32	337,3907	10,54346	0						KF_005.jpg		0	fkf5	nowhere	
S0902	4	4	2	568	40	742,2414	18,55603	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	3	836	10	125,0117	12,50117	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	4	1028	32	476,0521	14,87663	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	5	1542	42	93,5113	2,22646	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	6	1888	18	219,4106	12,18948	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	7	2332	26	329,2718	12,6643	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	8	2576	44	718,0754	16,31989	0						KF_005.jpg		0	fkf5	nowhere	
S0902	4	4	9	2774	12	74,76755	6,230629	0						KF_005.jpg		0	fkf5	nowhere	
S0902	4	4	10	3244	20	171,6864	8,584318	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	11	3544	20	156,7112	7,83556	0						KF_005.jpg		0	nowhere	nowhere	
S0902	4	4	12	3854	10	104,9904	10,49904	0						KF_005.jpg		0	nowhere	nowhere	
S0902	5	5	1	188	28	451,142	16,11222	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	2	366	28	192,3586	6,869948	0						KF_006.jpg		0	fkf006	nowhere	
S0902	5	5	3	666	20	228,6839	11,43419	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	4	892	8	76,46837	9,558546	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	5	1074	18	221,9774	12,33208	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	6	1224	16	216,4567	13,52854	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	7	1698	78	1145,472	14,68553	0						KF_006.jpg		0	lkf6	nowhere	
S0902	5	5	8	1922	244	1251,03	5,127172	-1						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	9	2468	82	617,5058	7,530559	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	10	2758	78	46,72313	0,5990144	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	11	2968	38	55,09052	1,449751	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	12	3160	50	600,9725	12,01945	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	13	3456	36	235,0591	6,529418	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	14	3590	60	765,9324	12,76554	0						KF_006.jpg		0	nowhere	nowhere	
S0902	5	5	15	3824	10	92,7841	9,27841	0						KF_006.jpg		0	nowhere	nowhere	
S0902	6	6	1	204	32	439,703	13,74072	0						KF_007.jpg		0	fkf7	nowhere	
S0902	6	6	2	412	2	60,16741	30,0837	0						KF_007.jpg		0	fkf7	nowhere	
S0902	6	6	3	818	8	96,61974	12,07747	0						KF_007.jpg		0	fkf7	nowhere	
S0902	6	6	4	996	40	797,5139	19,93785	0						KF_007.jpg		0	lkf7	nowhere	
S0902	6	6	5	1278	12	66,06287	5,505239	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	6	1562	2	44,44413	22,22207	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	7	1944	48	354,8469	7,392644	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	8	2736	30	355,0201	11,834	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	9	2962	50	385,9257	7,718514	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	10	3204	60	556,1622	9,269369	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	11	3508	8	83,37605	10,42201	0						KF_007.jpg		0	nowhere	nowhere	
S0902	6	6	12	3838	28	225,6025	8,057233	0						KF_007.jpg		0	nowhere	nowhere	
S0902	7	7	1	302	16	149,4633	9,341459	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	2	502	10	109,1377	10,91377	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	3	840	72	646,0979	8,973582	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	4	1032	68	77,4431	1,138869	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	5	1286	10	143,8798	14,38798	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	6	1546	46	45,76775	0,994951	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	7	1734	92	460,4576	5,004974	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	8	1926	22	49,26307	2,23923	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	9	2102	50	395,1425	7,90285	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	10	2420	2	36,45675	18,22837	0						KF_008.jpg		0	nowhere	nowhere	
S0902	7	7	11	2754	56	788,8383	14,0864	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	12	3032	10	94,03692	9,403692	0						KF_008.jpg		0	fkf8	nowhere	
S0902	7	7	13	3322	46	212,5952	4,621635	0						KF_008.jpg		0	fkf8	nowhere	
S0902	8	8	1	192	8	87,96217	10,99527	0						KF_009.jpg		0	fkf9	nowhere	
S0902	8	8	2	608	32	429,2959	13,4155	0						KF_009.jpg		0	nowhere	nowhere	
S0902	8	8	3	1232	2	31,01363	15,50682	0						KF_009.jpg		0	nowhere	nowhere	
S0902	8	8	4	1502	84	1093,684	13,02005	0						KF_009.jpg		0	lkf9	nowhere	
S0902	8	8	5	1788	14	96,24928	6,874948	0						KF_009.jpg		0	lkf9	nowhere	
S0902	8	8	6	2028	2	26,05361	13,0268	0						KF_009.jpg		0	lkf9	nowhere	
S0902	8	8	7	2218	10	123,4064	12,34064	0						KF_009.jpg		0	lkf9	nowhere	
S0902	8	8	8	2526	86	760,437	8,842291	0						KF_009.jpg		0	nowhere	nowhere	
S0902	8	8	9	2774	22	139,6443	6,347467	0						KF_009.jpg		0	fkf9	nowhere	
S0902	8	8	10	3080	2	33,05908	16,52954	0						KF_009.jpg		0	fkf9	nowhere	
S0902	8	8	11	3334	16	208,7811	13,04882	0						KF_009.jpg		0	nowhere	nowhere	
