SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S0802	0	0	1	184	20	295,8976	14,79488	0						KF_001.jpg		0	fkf01	nowhere	
S0802	0	0	2	348	70	106,6444	1,523492	0						KF_001.jpg		0	fkf01	nowhere	
S0802	0	0	3	544	2	30,28424	15,14212	0						KF_001.jpg		0	fkf01	nowhere	
S0802	0	0	4	640	48	1145,647	23,86765	0						KF_001.jpg		0	lkf1	nowhere	
S0802	0	0	5	856	42	44,62253	1,062441	0						KF_001.jpg		0	lkf1	nowhere	
S0802	0	0	6	1046	10	120,833	12,0833	0						KF_001.jpg		0	lkf1	nowhere	
S0802	0	0	7	1198	38	662,5908	17,4366	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	8	1452	56	1016,503	18,15184	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	9	1908	8	82,38519	10,29815	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	10	2150	44	797,4115	18,12299	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	11	2414	2	40,43455	20,21728	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	12	2632	16	135,0582	8,44114	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	13	2822	32	567,0355	17,71986	0						KF_001.jpg		0	nowhere	nowhere	
S0802	0	0	14	2984	28	555,1795	19,82784	0						KF_001.jpg		0	fkf01	nowhere	
S0802	0	0	15	3164	2	45,73627	22,86814	0						KF_001.jpg		0	fkf01	nowhere	
S0802	1	1	1	200	660	775,8455	1,175523	-1						KF_002.jpg		0	nowhere	nowhere	
S0802	1	1	2	952	200	1696,502	8,482512	-1						KF_002.jpg		0	nowhere	nowhere	
S0802	1	1	3	1284	2	26,81871	13,40936	0						KF_002.jpg		0	nowhere	nowhere	
S0802	1	1	4	1422	2	46,89794	23,44897	0						KF_002.jpg		0	nowhere	nowhere	
S0802	1	1	5	1660	2	31,82067	15,91034	0						KF_002.jpg		0	fkf2	nowhere	
S0802	1	1	6	2178	2	33,23367	16,61684	0						KF_002.jpg		0	nowhere	nowhere	
S0802	2	2	1	322	68	65,69596	0,9661171	0						KF_003.jpg		0	fkf3	nowhere	
S0802	2	2	2	506	2	45,79548	22,89774	0						KF_003.jpg		0	fkf3	nowhere	
S0802	2	2	3	694	6	57,40396	9,567327	0						KF_003.jpg		0	fkf3	nowhere	
S0802	2	2	4	1018	14	138,6878	9,90627	0						KF_003.jpg		0	fkf3	nowhere	
S0802	2	2	5	1282	18	116,4185	6,467693	0						KF_003.jpg		0	fkf3	nowhere	
S0802	2	2	6	1570	62	502,5181	8,10513	0						KF_003.jpg		0	nowhere	nowhere	
