SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S0602	1	1	12	3284	22	170,5793	7,753607	0						KF_002.jpg		0	nowhere	nowhere	
S0602	1	1	13	3592	16	209,4971	13,09357	0						KF_002.jpg		0	nowhere	nowhere	
S0602	2	2	1	172	22	296,7212	13,48733	0						KF_003.jpg		0	fkf3	nowhere	
S0602	2	2	2	426	2	52,9153	26,45765	0						KF_003.jpg		0	fkf3	nowhere	
S0602	2	2	3	610	38	923,2733	24,29667	0						KF_003.jpg		0	lkf3	nowhere	
S0602	2	2	4	830	10	114,0179	11,40179	0						KF_003.jpg		0	lkf3	nowhere	
S0602	2	2	5	1018	292	808,0341	2,76724	-1						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	6	1568	12	134,3779	11,19816	0						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	7	1836	14	173,5912	12,39937	0						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	8	2004	44	325,2799	7,392725	0						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	9	2240	18	220,8574	12,26985	0						KF_003.jpg		0	fkf3	nowhere	
S0602	2	2	10	2674	30	412,2451	13,7415	0						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	11	2934	14	178,3892	12,74209	0						KF_003.jpg		0	nowhere	nowhere	
S0602	2	2	12	3426	166	519,9197	3,132046	0						KF_003.jpg		0	fkf3	nowhere	
S0602	2	2	13	3872	2	30,88997	15,44499	0						KF_003.jpg		0	fkf3	nowhere	
S0602	3	3	1	200	16	218,5963	13,66227	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	2	360	36	813,7432	22,60398	0						KF_004.jpg		0	fkf4	nowhere	
S0602	3	3	3	590	12	105,1552	8,762937	0						KF_004.jpg		0	fkf4	nowhere	
S0602	3	3	4	912	10	55,00394	5,500394	0						KF_004.jpg		0	fkf4	nowhere	
S0602	3	3	5	1098	40	635,314	15,88285	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	6	1386	16	175,3518	10,95949	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	7	2008	18	195,2958	10,84977	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	8	2312	28	496,4579	17,73064	0						KF_004.jpg		0	nowhere	nowhere	
S0602	3	3	9	2728	24	369,2151	15,38396	0						KF_004.jpg		0	fkf4	nowhere	
S0602	3	3	10	2876	32	591,1047	18,47202	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	11	3272	16	168,5394	10,53371	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	12	3480	2	22,15006	11,07503	0						KF_004.jpg		0	lkf4	nowhere	
S0602	3	3	13	3780	2	22,33307	11,16653	0						KF_004.jpg		0	lkf4	nowhere	
S0602	4	4	1	240	16	185,8568	11,61605	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	2	396	10	74,38304	7,438304	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	3	548	2	55,10228	27,55114	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	4	912	62	748,548	12,07336	0						KF_005.jpg		0	lkf5	nowhere	
S0602	4	4	5	1276	12	154,7126	12,89271	0						KF_005.jpg		0	lkf5	nowhere	
S0602	4	4	6	1470	38	760,3577	20,00941	0						KF_005.jpg		0	nowhere	nowhere	
S0602	4	4	7	1726	10	85,5208	8,55208	0						KF_005.jpg		0	nowhere	nowhere	
S0602	4	4	8	1894	32	544,942	17,02944	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	9	2136	2	21,90455	10,95228	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	10	2432	14	99,03113	7,073652	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	11	2752	18	171,5889	9,532714	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	12	3050	2	45,71479	22,85739	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	13	3318	14	152,6157	10,90112	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	14	3624	16	180,0333	11,25208	0						KF_005.jpg		0	fkf5	nowhere	
S0602	4	4	15	3890	10	71,89065	7,189065	0						KF_005.jpg		0	fkf5	nowhere	
S0602	5	5	1	182	32	435,7927	13,61852	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	2	430	38	852,355	22,4304	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	3	606	24	345,61	14,40041	0						KF_006.jpg		0	lkf6	nowhere	
S0602	5	5	4	1032	42	877,7169	20,89802	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	5	1178	2	38,31203	19,15602	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	6	1274	12	127,492	10,62433	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	7	1838	64	486,3814	7,599709	0						KF_006.jpg		0	fkf006	nowhere	
S0602	5	5	8	2698	160	42,49372	0,2655857	0						KF_006.jpg		0	fkf006	nowhere	
S0602	5	5	9	3010	136	28,93615	0,2127658	0						KF_006.jpg		0	fkf006	nowhere	
S0602	5	5	10	3612	42	213,1663	5,075388	0						KF_006.jpg		0	nowhere	nowhere	
S0602	5	5	11	3828	38	497,8992	13,10261	0						KF_006.jpg		0	nowhere	nowhere	
S0602	6	6	1	174	14	147,5473	10,53909	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	2	400	12	67,52206	5,626838	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	3	712	2	32,9763	16,48815	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	4	932	2	34,66735	17,33368	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	5	1024	76	674,8932	8,880175	0						KF_007.jpg		0	lkf7	nowhere	
S0602	6	6	6	1496	2	23,82568	11,91284	0						KF_007.jpg		0	lkf7	nowhere	
S0602	6	6	7	1636	34	522,6447	15,3719	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	8	1854	24	278,7586	11,61494	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	9	2044	24	315,147	13,13113	0						KF_007.jpg		0	nowhere	nowhere	
S0602	6	6	10	2408	22	308,9297	14,04226	0						KF_007.jpg		0	nowhere	nowhere	
S0602	6	6	11	2652	20	277,8133	13,89066	0						KF_007.jpg		0	fkf7	nowhere	
S0602	6	6	12	2810	32	609,6998	19,05312	0						KF_007.jpg		0	lkf7	nowhere	
S0602	6	6	13	3382	24	306,7868	12,78278	0						KF_007.jpg		0	nowhere	nowhere	
S0602	6	6	14	3624	22	357,0247	16,2284	0						KF_007.jpg		0	nowhere	nowhere	
S0602	6	6	15	3786	22	373,5845	16,98111	0						KF_007.jpg		0	nowhere	nowhere	
S0602	7	7	1	228	16	114,8279	7,176747	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	2	618	8	87,47284	10,9341	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	3	996	14	135,0294	9,644954	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	4	1330	14	156,5511	11,18222	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	5	2280	10	51,63663	5,163663	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	6	2610	2	22,56507	11,28253	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	7	2774	12	179,9998	14,99998	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	8	3210	18	224,0563	12,44757	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	9	3556	10	100,2602	10,02602	0						KF_008.jpg		0	fkf8	nowhere	
S0602	7	7	10	3748	56	705,7875	12,60335	0						KF_008.jpg		0	lkf8	nowhere	
S0602	8	8	1	278	44	625,1638	14,20827	0						KF_009.jpg		0	lkf9	nowhere	
S0602	8	8	2	468	8	106,3738	13,29672	0						KF_009.jpg		0	lkf9	nowhere	
S0602	8	8	3	700	42	719,7722	17,13743	0						KF_009.jpg		0	fkf9	nowhere	
S0602	8	8	4	894	10	66,44061	6,644061	0						KF_009.jpg		0	fkf9	nowhere	
S0602	8	8	5	1456	22	241,8973	10,99533	0						KF_009.jpg		0	nowhere	nowhere	
S0602	8	8	6	1698	20	281,1165	14,05583	0						KF_009.jpg		0	nowhere	nowhere	
S0602	8	8	7	2068	42	707,9225	16,8553	0						KF_009.jpg		0	nowhere	nowhere	
S0602	8	8	8	2196	208	323,7777	1,556624	-1						KF_009.jpg		0	lkf9	nowhere	
S0602	8	8	9	2936	100	510,2101	5,102101	0						KF_009.jpg		0	nowhere	nowhere	
S0602	8	8	10	3186	18	163,0839	9,060219	0						KF_009.jpg		0	fkf9	nowhere	
S0602	8	8	11	3320	200	54,14566	0,2707283	-1						KF_009.jpg		0	fkf9	nowhere	
S0602	8	8	12	3694	2	29,40489	14,70245	0						KF_009.jpg		0	fkf9	nowhere	
S0602	8	8	13	3892	32	533,1951	16,66235	0						KF_009.jpg		0	nowhere	nowhere	
S0602	9	9	1	232	20	314,5028	15,72514	0						KF_010.jpg		0	fkf10	nowhere	
S0602	9	9	2	366	28	51,38788	1,835281	0						KF_010.jpg		0	fkf10	nowhere	
S0602	9	9	3	640	2	29,74303	14,87152	0						KF_010.jpg		0	fkf10	nowhere	
S0602	9	9	4	938	40	157,7764	3,94441	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	5	1120	110	894,9398	8,135817	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	6	1326	26	322,8663	12,41793	0						KF_010.jpg		0	lkf10	nowhere	
S0602	9	9	7	1502	10	110,8012	11,08012	0						KF_010.jpg		0	lkf10	nowhere	
S0602	9	9	8	1738	8	85,56544	10,69568	0						KF_010.jpg		0	lkf10	nowhere	
S0602	9	9	9	1980	36	726,3514	20,17643	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	10	2176	14	165,9312	11,85223	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	11	2478	42	118,5875	2,823511	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	12	2722	10	115,4689	11,54689	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	13	2874	2	21,83045	10,91523	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	14	3164	22	280,8744	12,76702	0						KF_010.jpg		0	nowhere	nowhere	
S0602	9	9	15	3414	60	592,1672	9,869454	0						KF_010.jpg		0	lkf10	nowhere	
S0602	9	9	16	3728	140	950,5644	6,789746	0						KF_010.jpg		0	nowhere	nowhere	
S0602	10	10	1	286	10	103,335	10,3335	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	2	468	8	108,0752	13,5094	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	3	668	10	114,193	11,4193	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	4	880	18	296,3451	16,46362	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	5	1216	14	140,3475	10,02482	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	6	1416	8	68,92325	8,615406	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	7	1772	12	129,6533	10,80444	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	8	2096	14	134,212	9,586572	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	9	2392	30	423,133	14,10443	0						KF_011.jpg		0	lkf11	nowhere	
S0602	10	10	10	2594	76	116,1014	1,52765	0						KF_011.jpg		0	lkf11	nowhere	
S0602	10	10	11	2846	60	607,6139	10,1269	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	12	3036	8	83,06322	10,3829	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	13	3184	2	38,33806	19,16903	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	14	3340	14	137,9565	9,854033	0						KF_011.jpg		0	fkf11	nowhere	
S0602	10	10	15	3718	40	407,4742	10,18686	0						KF_011.jpg		0	fkf11	nowhere	
S0602	11	11	1	230	10	101,2833	10,12833	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	2	398	16	77,3219	4,832619	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	3	628	2	52,37791	26,18896	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	4	712	44	994,9509	22,61252	0						KF_012.jpg		0	lkf12	nowhere	
S0602	11	11	5	1210	40	859,809	21,49522	0						KF_012.jpg		0	nowhere	nowhere	
S0602	11	11	6	1512	22	221,3869	10,06304	0						KF_012.jpg		0	nowhere	nowhere	
S0602	11	11	7	1678	14	139,0233	9,930235	0						KF_012.jpg		0	nowhere	nowhere	
S0602	11	11	8	2022	20	354,8067	17,74034	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	9	2398	72	352,1465	4,890924	0						KF_012.jpg		0	nowhere	nowhere	
S0602	11	11	10	2620	20	324,9396	16,24698	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	11	2914	138	52,09398	0,3774926	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	12	3272	8	75,70078	9,462598	0						KF_012.jpg		0	fkf12	nowhere	
S0602	11	11	13	3852	8	55,21003	6,901254	0						KF_012.jpg		0	fkf12	nowhere	
S0602	12	12	1	176	24	300,7127	12,5297	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	2	324	38	974,5237	25,64536	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	3	526	12	155,4421	12,95351	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	4	642	2	23,4999	11,74995	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	5	756	40	209,592	5,239799	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	6	1074	14	182,3873	13,02767	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	7	1320	16	171,066	10,69163	0						KF_013.jpg		0	lkf13	nowhere	
S0602	12	12	8	1552	8	48,78111	6,097639	0						KF_013.jpg		0	nowhere	nowhere	
S0602	12	12	9	1782	46	1196,55	26,01195	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	10	1958	16	153,4974	9,593585	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	11	2188	20	224,8606	11,24303	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	12	2326	158	55,35192	0,3503286	-1						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	13	2904	2	24,32315	12,16157	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	14	3436	144	46,95804	0,3260975	0						KF_013.jpg		0	fkf13	nowhere	
S0602	12	12	15	3876	8	57,00488	7,12561	0						KF_013.jpg		0	fkf13	nowhere	
S0602	13	13	1	212	12	166,6011	13,88343	0						KF_014.jpg		0	fkf14	nowhere	
S0602	13	13	2	372	34	671,774	19,75806	0						KF_014.jpg		0	lkf14	nowhere	
S0602	13	13	3	550	10	85,26835	8,526834	0						KF_014.jpg		0	lkf14	nowhere	
S0602	13	13	4	816	42	791,5453	18,84632	0						KF_014.jpg		0	fkf14	nowhere	
S0602	13	13	5	1130	8	71,41588	8,926985	0						KF_014.jpg		0	fkf14	nowhere	
S0602	13	13	6	1368	58	554,891	9,567086	0						KF_014.jpg		0	nowhere	nowhere	
S0602	13	13	7	1644	50	878,3457	17,56691	0						KF_014.jpg		0	nowhere	nowhere	
S0602	13	13	8	1856	20	184,9039	9,245195	0						KF_014.jpg		0	nowhere	nowhere	
S0602	13	13	9	2204	12	113,5545	9,462876	0						KF_014.jpg		0	nowhere	nowhere	
S0602	13	13	10	2338	52	1356,403	26,08468	0						KF_014.jpg		0	lkf14	nowhere	
S0602	13	13	11	2618	14	208,4005	14,88575	0						KF_014.jpg		0	lkf14	nowhere	
S0602	13	13	12	2980	20	263,3578	13,16789	0						KF_014.jpg		0	lkf14	nowhere	
S0602	13	13	13	3200	100	607,6256	6,076256	0						KF_014.jpg		0	fkf14	nowhere	
S0602	13	13	14	3462	20	226,269	11,31345	0						KF_014.jpg		0	nowhere	nowhere	
S0602	13	13	15	3722	18	230,1044	12,78358	0						KF_014.jpg		0	fkf14	nowhere	
S0602	13	13	16	3916	2	59,28411	29,64206	0						KF_014.jpg		0	fkf14	nowhere	
S0602	14	14	1	280	38	558,4052	14,69487	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	2	508	44	257,7948	5,858972	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	3	684	36	678,0253	18,83404	0						KF_015.jpg		0	nowhere	nowhere	
S0602	14	14	4	878	2	37,24826	18,62413	0						KF_015.jpg		0	nowhere	nowhere	
S0602	14	14	5	1032	26	235,9366	9,074485	0						KF_015.jpg		0	nowhere	nowhere	
S0602	14	14	6	1178	52	671,8683	12,92054	0						KF_015.jpg		0	lkf15	nowhere	
S0602	14	14	7	1386	176	104,7551	0,5951996	-1						KF_015.jpg		0	lkf15	nowhere	
S0602	14	14	8	1764	10	87,35948	8,735949	0						KF_015.jpg		0	lkf15	nowhere	
S0602	14	14	9	1970	18	232,3942	12,91079	0						KF_015.jpg		0	lkf15	nowhere	
S0602	14	14	10	2126	40	905,2011	22,63003	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	11	2524	18	198,2786	11,01548	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	12	2758	2	45,39219	22,6961	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	13	2916	30	442,8767	14,76256	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	14	3236	2	51,92797	25,96399	0						KF_015.jpg		0	fkf15	nowhere	
S0602	14	14	15	3410	56	731,681	13,06573	0						KF_015.jpg		0	nowhere	nowhere	
S0602	14	14	16	3738	22	194,723	8,851045	0						KF_015.jpg		0	nowhere	nowhere	
S0602	14	14	17	3902	2	58,17429	29,08714	0						KF_015.jpg		0	nowhere	nowhere	
S0602	15	15	1	204	18	251,6368	13,97982	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	2	408	176	130,4519	0,7412039	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	3	1094	18	91,17348	5,065193	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	4	1262	10	91,9838	9,19838	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	5	1584	12	130,361	10,86342	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	6	1848	2	27,96424	13,98212	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	7	2062	22	291,6525	13,25693	0						KF_016.jpg		0	nowhere	nowhere	
S0602	15	15	8	2436	52	356,9625	6,864663	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	9	2766	2	71,59038	35,79519	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	10	3232	16	168,8342	10,55214	0						KF_016.jpg		0	fkf16	nowhere	
S0602	15	15	11	3358	64	804,5819	12,57159	0						KF_016.jpg		0	lkf16	nowhere	
S0602	15	15	12	3598	46	571,3616	12,4209	0						KF_016.jpg		0	nowhere	nowhere	
S0602	15	15	13	3844	38	733,2675	19,29651	0						KF_016.jpg		0	lkf16	nowhere	
S0602	16	16	1	236	58	682,6463	11,76976	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	2	662	58	737,4487	12,71463	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	3	1116	2	28,19445	14,09723	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	4	1288	22	253,238	11,51082	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	5	1530	138	49,10409	0,3558268	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	6	1790	2	26,92805	13,46402	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	7	1884	34	213,2029	6,270674	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	8	2088	18	137,3811	7,632283	0						KF_017.jpg		0	fkf17	nowhere	
S0602	16	16	9	2216	66	915,6373	13,87329	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	10	2560	12	97,88378	8,156981	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	11	2840	12	82,56403	6,880336	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	12	3030	8	85,93587	10,74198	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	13	3228	18	196,9576	10,94209	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	14	3580	10	99,63446	9,963446	0						KF_017.jpg		0	lkf17	nowhere	
S0602	16	16	15	3924	2	49,84403	24,92202	0						KF_017.jpg		0	lkf17	nowhere	
S0602	17	17	1	188	18	232,492	12,91622	0						KF_018.jpg		0	fkf18	nowhere	
S0602	17	17	2	594	28	358,3024	12,79651	0						KF_018.jpg		0	lkf18	nowhere	
S0602	17	17	3	790	44	1081,851	24,58752	0						KF_018.jpg		0	nowhere	nowhere	
S0602	17	17	4	1220	70	1058,451	15,12072	0						KF_018.jpg		0	lkf18	nowhere	
S0602	17	17	5	1672	8	75,58956	9,448695	0						KF_018.jpg		0	lkf18	nowhere	
S0602	17	17	6	1762	2	20,91767	10,45884	0						KF_018.jpg		0	lkf18	nowhere	
S0602	17	17	7	1962	378	371,429	0,9826164	-1						KF_018.jpg		0	fkf18	nowhere	
S0602	17	17	8	2516	8	69,19917	8,649897	0						KF_018.jpg		0	fkf18	nowhere	
S0602	17	17	9	2632	72	134,9939	1,874916	0						KF_018.jpg		0	fkf18	nowhere	
S0602	17	17	10	2938	10	98,26244	9,826243	0						KF_018.jpg		0	fkf18	nowhere	
S0602	17	17	11	3260	80	928,8496	11,61062	0						KF_018.jpg		0	nowhere	nowhere	
S0602	17	17	12	3658	66	1119,379	16,96029	0						KF_018.jpg		0	lkf18	nowhere	
S0602	18	18	1	356	12	98,42126	8,201772	0						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	2	522	34	679,1684	19,97554	0						KF_019.jpg		0	lkf19	nowhere	
S0602	18	18	3	722	200	55,02354	0,2751177	-1						KF_019.jpg		0	lkf19	nowhere	
S0602	18	18	4	1656	38	727,6873	19,14966	0						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	5	1852	16	43,40515	2,712822	0						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	6	2058	16	184,5503	11,5344	0						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	7	2358	326	91,26231	0,2799458	-1						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	8	2826	14	157,621	11,25864	0						KF_019.jpg		0	fkf19	nowhere	
S0602	18	18	9	3116	14	193,5293	13,82352	0						KF_019.jpg		0	nowhere	nowhere	
S0602	18	18	10	3328	18	235,7194	13,09552	0						KF_019.jpg		0	fkf19	nowhere	
S0602	19	19	1	180	20	322,1246	16,10623	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	2	494	36	653,1458	18,14294	0						KF_020.jpg		0	lkf20	nowhere	
S0602	19	19	3	772	30	441,7525	14,72508	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	4	910	58	261,8605	4,514836	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	5	1234	30	113,0207	3,767355	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	6	1510	62	554,4667	8,943011	0						KF_020.jpg		0	f1kf20	nowhere	
S0602	19	19	7	1738	80	46,9892	0,587365	0						KF_020.jpg		0	f1kf20	nowhere	
S0602	19	19	8	1966	34	480,2852	14,12604	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	9	2218	8	72,09251	9,011563	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	10	2464	204	324,7513	1,591918	0						KF_020.jpg		0	nowhere	nowhere	
S0602	19	19	11	2836	48	414,9023	8,643798	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	12	3240	12	64,71115	5,392596	0						KF_020.jpg		0	f2kf20	nowhere	
S0602	19	19	13	3654	36	419,4709	11,65197	0						KF_020.jpg		0	nowhere	nowhere	
S0602	20	20	1	122	70	507,3693	7,248132	0						KF_021.jpg		0	fkf21	nowhere	
S0602	20	20	2	324	2	49,84073	24,92036	0						KF_021.jpg		0	fkf21	nowhere	
S0602	20	20	3	500	36	458,7013	12,7417	0						KF_021.jpg		0	nowhere	nowhere	
S0602	20	20	4	758	138	717,3685	5,198322	0						KF_021.jpg		0	lkf21	nowhere	
S0602	20	20	5	1048	28	440,5914	15,73541	0						KF_021.jpg		0	nowhere	nowhere	
S0602	20	20	6	1332	26	396,9558	15,26753	0						KF_021.jpg		0	nowhere	nowhere	
S0602	20	20	7	1818	18	241,4487	13,41382	0						KF_021.jpg		0	nowhere	nowhere	
S0602	20	20	8	2076	34	569,1755	16,74046	0						KF_021.jpg		0	fkf21	nowhere	
S0602	20	20	9	2348	32	475,4416	14,85755	0						KF_021.jpg		0	nowhere	nowhere	
S0602	20	20	10	2476	2	26,62777	13,31388	0						KF_021.jpg		0	nowhere	nowhere	
