SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S1602	42	42	13	3686	2	31,85615	15,92808	0						KF_043.jpg		0	nowhere	nowhere	
S1602	42	42	14	3840	24	79,29877	3,304116	0						KF_043.jpg		0	fkf43	nowhere	
S1602	43	43	1	242	18	325,4829	18,08239	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	2	346	2	43,74849	21,87424	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	3	752	142	367,3973	2,587305	0						KF_044.jpg		0	f2kf44	nowhere	
S1602	43	43	4	1258	2	43,69378	21,84689	0						KF_044.jpg		0	f2kf44	nowhere	
S1602	43	43	5	1466	58	721,7628	12,44419	0						KF_044.jpg		0	f1kf44	nowhere	
S1602	43	43	6	1700	32	324,8329	10,15103	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	7	2000	2	43,83031	21,91515	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	8	2378	60	452,6859	7,544766	0						KF_044.jpg		0	f1kf44	nowhere	
S1602	43	43	9	2984	74	905,051	12,23042	0						KF_044.jpg		0	lkf44	nowhere	
S1602	43	43	10	3272	16	242,9705	15,18565	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	11	3524	32	337,889	10,55903	0						KF_044.jpg		0	nowhere	nowhere	
S1602	43	43	12	3676	10	98,17962	9,817962	0						KF_044.jpg		0	f2kf44	nowhere	
S1602	44	44	1	162	62	360,6047	5,816205	0						KF_045.jpg		0	f1kf45	nowhere	
S1602	44	44	2	364	2	54,13088	27,06544	0						KF_045.jpg		0	f1kf45	nowhere	
S1602	44	44	3	684	58	494,1832	8,5204	0						KF_045.jpg		0	f2kf45	nowhere	
S1602	44	44	4	844	64	569,4435	8,897555	0						KF_045.jpg		0	lkf45	nowhere	
S1602	44	44	5	1132	16	119,1761	7,448504	0						KF_045.jpg		0	lkf45	nowhere	
S1602	44	44	6	1354	32	428,891	13,40284	0						KF_045.jpg		0	nowhere	nowhere	
S1602	44	44	7	1676	24	356,3567	14,8482	0						KF_045.jpg		0	nowhere	nowhere	
S1602	44	44	8	2034	42	723,7266	17,23158	0						KF_045.jpg		0	f2kf45	nowhere	
S1602	44	44	9	2218	10	90,92416	9,092416	0						KF_045.jpg		0	f2kf45	nowhere	
S1602	44	44	10	2478	10	82,58819	8,258819	0						KF_045.jpg		0	f2kf45	nowhere	
S1602	44	44	11	2884	48	917,6951	19,11865	0						KF_045.jpg		0	nowhere	nowhere	
S1602	44	44	12	3224	162	82,54674	0,5095478	0						KF_045.jpg		0	nowhere	nowhere	
S1602	44	44	13	3732	162	160,2207	0,9890166	0						KF_045.jpg		0	nowhere	nowhere	
S1602	45	45	1	260	2	47,08246	23,54123	0						KF_046.jpg		0	nowhere	nowhere	
S1602	45	45	2	356	20	236,2276	11,81138	0						KF_046.jpg		0	fkf46	nowhere	
