SubjectName;TrialID;TrialSequence;CountInTrial;StartTime;Duration;Distance;Velocity;Validity;Trial Name;Saccade Target AOI group
S1002;81;81;1;198;34;636,4469;18,71903;0;KF_082.jpg;nowhere
S1002;82;82;1;230;34;509,2642;14,97836;0;KF_083.jpg;logo
S1002;83;83;1;186;138;677,0015;4,905807;0;KF_084.jpg;logo
S1002;84;84;1;218;14;109,1588;7,797056;0;KF_085.jpg;face
S1002;85;85;1;210;78;829,4863;10,63444;0;KF_086.jpg;nowhere
S1002;86;86;1;208;32;220,0188;6,875588;0;KF_087.jpg;face
S1002;87;87;1;98;40;769,1723;19,22931;0;KF_088.jpg;nowhere
S1002;88;88;1;172;104;666,902;6,412519;0;KF_089.jpg;logo
S1002;89;89;1;252;26;302,3631;11,62935;0;KF_090.jpg;face
S1002;90;90;1;184;38;612,4968;16,11834;0;KF_091.jpg;nowhere
S1002;91;91;1;174;18;216,59;12,03278;0;KF_092.jpg;face
S1002;92;92;1;178;40;578,8093;14,47023;0;KF_093.jpg;nowhere
S1002;93;93;1;162;12;182,513;15,20941;0;KF_094.jpg;face
S1002;94;94;1;170;28;271,5832;9,699401;0;KF_095.jpg;face
S1002;95;95;1;164;16;133,125;8,320314;0;KF_096.jpg;face
S1002;96;96;1;180;24;223,2099;9,300412;0;KF_097.jpg;face
S1002;97;97;1;160;28;312,8344;11,17266;0;KF_098.jpg;face
S1002;98;98;1;160;32;210,196;6,568624;0;KF_099.jpg;face
S1002;99;99;1;192;28;304,2801;10,86715;0;KF_100.jpg;face
S1002;100;100;1;254;48;815,1633;16,98257;0;KL_001.png;logo
S1002;101;101;1;204;52;784,8331;15,09295;0;KL_002.png;logo
S1002;102;102;1;212;62;620,3336;10,00538;0;KL_003.png;nowhere
S1002;103;103;1;180;28;485,3188;17,33282;0;KL_004.png;logo
S1002;104;104;1;182;18;188,7482;10,48601;0;KL_005.png;logo
S1002;105;105;1;180;48;664,2767;13,8391;0;KL_006.png;logo
S1002;106;106;1;200;44;645,7185;14,67542;0;KL_007.png;logo
S1002;107;107;1;174;26;370,7166;14,25833;0;KL_008.png;nowhere
S1002;108;108;1;166;324;848,1536;2,617758;-1;KL_009.png;logo
S1002;109;109;1;210;38;718,3189;18,90313;0;KL_010.png;logo
S1002;110;110;1;208;36;389,0479;10,80688;0;KL_011.png;logo
S1002;111;111;1;172;34;625,9097;18,40911;0;KL_012.png;logo
S1002;112;112;1;180;42;594,7733;14,16127;0;KL_013.png;logo
S1002;113;113;1;180;132;719,8561;5,453455;0;KL_014.png;logo
S1002;114;114;1;210;44;761,9825;17,31778;0;KL_015.png;logo
S1002;115;115;1;164;38;404,8058;10,65278;0;KL_016.png;nowhere
S1002;116;116;1;234;50;819,6835;16,39367;0;KL_017.png;nowhere
S1002;117;117;1;180;34;400,3203;11,77413;0;KL_018.png;nowhere
S1002;118;118;1;208;42;453,3083;10,79305;0;KL_019.png;nowhere
S1002;119;119;1;242;48;733,0066;15,27097;0;KL_020.png;logo
S1002;120;120;1;220;22;281,7144;12,8052;0;KL_021.png;nowhere
S1002;121;121;1;258;48;555,8292;11,57978;0;KL_022.png;nowhere
S1002;122;122;1;188;40;464,5475;11,61369;0;KL_023.png;logo
S1002;123;123;1;178;48;570,0204;11,87542;0;KL_024.png;nowhere
S1002;124;124;1;190;34;589,096;17,32635;0;KL_025.png;logo
S1002;125;125;1;178;30;529,5298;17,651;0;KL_026.png;logo
S1002;126;126;1;268;32;650,5107;20,32846;0;KL_027.png;logo
S1002;127;127;1;204;36;692,6564;19,24046;0;KL_028.png;logo
S1002;128;128;1;194;52;672,7935;12,93834;0;KL_029.png;nowhere
S1002;129;129;1;194;46;589,5623;12,81657;0;KL_030.png;logo
S1002;130;130;1;166;32;717,2298;22,41343;0;KL_031.png;nowhere
S1002;131;131;1;232;38;666,3226;17,53481;0;KL_032.png;nowhere
S1002;132;132;1;196;38;558,991;14,71029;0;KL_033.png;logo
S1002;133;133;1;192;46;524,1285;11,3941;0;KL_034.png;logo
S1002;134;134;1;190;44;481,7935;10,94985;0;KL_035.png;logo
S1002;135;135;1;196;44;672,2365;15,2781;0;KL_036.png;nowhere
S1002;136;136;1;218;30;415,4958;13,84986;0;KL_037.png;logo
S1002;137;137;1;216;38;659,3768;17,35202;0;KL_038.png;nowhere
S1002;138;138;1;192;40;669,9974;16,74994;0;KL_039.png;nowhere
S1002;139;139;1;174;42;344,1067;8,193016;0;KL_040.png;logo
S1002;140;140;1;192;44;394,1358;8,957632;0;KL_041.png;logo
S1002;141;141;1;188;38;625,9283;16,4718;0;KL_042.png;logo
S1002;142;142;1;200;34;412,4119;12,12976;0;KL_043.png;logo
S1002;143;143;1;252;48;677,4006;14,11251;0;KL_044.png;logo
S1002;144;144;1;196;36;415,9079;11,553;0;KL_045.png;logo
S1002;145;145;1;320;38;665,2517;17,50662;0;KL_046.png;nowhere
S1002;146;146;1;208;42;461,2435;10,98199;0;KL_047.png;logo
S1002;147;147;1;242;44;605,3278;13,75745;0;KL_048.png;logo
S1002;148;148;1;204;38;969,0786;25,50207;0;KL_049.png;logo
S1002;149;149;1;218;44;506,1051;11,50239;0;KL_050.png;nowhere
S1002;150;150;1;454;2;46,13345;23,06672;0;KL_051.png;logo
S1002;151;151;1;162;50;588,9583;11,77917;0;KL_052.png;nowhere
S1002;152;152;1;176;32;406,422;12,70069;0;KL_053.png;nowhere
S1002;153;153;1;242;16;264,7821;16,54888;0;KL_054.png;logo
S1002;154;154;1;192;30;506,7822;16,89274;0;KL_055.png;nowhere
S1002;155;155;1;194;20;221,9021;11,09511;0;KL_056.png;logo
S1002;156;156;1;186;42;450,0087;10,71449;0;KL_057.png;logo
S1002;157;157;1;194;32;485,6248;15,17577;0;KL_058.png;nowhere
S1002;158;158;1;164;24;193,8588;8,077451;0;KL_059.png;logo
S1002;159;159;1;198;40;733,5876;18,33969;0;KL_060.png;logo
S1002;160;160;1;212;40;353,7076;8,842691;0;KL_061.png;logo
S1002;161;161;1;170;20;318,1442;15,90721;0;KL_062.png;logo
S1002;162;162;1;218;48;807,3676;16,82016;0;KL_063.png;logo
S1002;163;163;1;200;44;581,8457;13,22377;0;KL_064.png;logo
S1002;164;164;1;196;32;318,9987;9,968708;0;KL_065.png;nowhere
S1002;165;165;1;192;44;459,1092;10,4343;0;KL_066.png;nowhere
S1002;166;166;1;222;36;371,8034;10,32787;0;KL_067.png;nowhere
S1002;167;167;1;158;38;641,3846;16,87854;0;KL_068.png;nowhere
S1002;168;168;1;398;114;540,4852;4,741098;-1;KL_069.png;logo
S1002;169;169;1;200;42;645,0308;15,35787;0;KL_070.png;logo
S1002;170;170;1;226;50;545,9557;10,91912;0;KL_071.png;logo
S1002;171;171;1;214;44;603,7802;13,72228;0;KL_072.png;logo
S1002;172;172;1;246;46;582,1674;12,65581;0;KL_073.png;logo
S1002;173;173;1;196;46;652,2339;14,179;0;KL_074.png;nowhere
S1002;174;174;1;186;104;349,8177;3,363632;0;KL_075.png;nowhere
S1002;175;175;1;272;26;485,2555;18,66367;0;KL_076.png;logo
S1002;176;176;1;194;30;660,6356;22,02119;0;KL_077.png;logo
S1002;177;177;1;216;40;393,0748;9,82687;0;KL_078.png;logo
S1002;178;178;1;250;44;561,3737;12,75849;0;KL_079.png;logo
S1002;179;179;1;190;36;614,5846;17,07179;0;KL_080.png;nowhere
S1002;180;180;1;174;38;449,0687;11,8176;0;KL_081.png;logo
S1002;181;181;1;232;18;222,0148;12,33415;0;KL_082.png;nowhere
S1002;182;182;1;200;38;600,1082;15,79232;0;KL_083.png;nowhere
S1002;183;183;1;206;46;429,0935;9,32812;0;KL_084.png;nowhere
S1002;184;184;1;304;44;724,717;16,47084;0;KL_085.png;logo
S1002;185;185;1;206;46;616,3903;13,39979;0;KL_086.png;nowhere
S1002;186;186;1;234;26;511,3384;19,66686;0;KL_087.png;logo
S1002;187;187;1;166;30;474,6337;15,82112;0;KL_088.png;nowhere
S1002;188;188;1;160;22;307,4743;13,9761;0;KL_089.png;nowhere
S1002;189;189;1;214;26;338,737;13,02835;0;KL_090.png;nowhere
S1002;190;190;1;182;52;705,2183;13,56189;0;KL_091.png;logo
S1002;191;191;1;162;48;602,0065;12,5418;0;KL_092.png;nowhere
S1002;192;192;1;198;44;548,943;12,47598;0;KL_093.png;logo
S1002;193;193;1;234;32;544,3479;17,01087;0;KL_094.png;nowhere
S1002;194;194;1;252;34;628,1494;18,47498;0;KL_095.png;nowhere
S1002;195;195;1;224;132;668,2761;5,062697;0;KL_096.png;nowhere
S1002;196;196;1;224;50;731,6664;14,63333;0;KL_097.png;logo
S1002;197;197;1;170;26;390,4995;15,01921;0;KL_098.png;logo
S1002;198;198;1;250;38;651,5034;17,14482;0;KL_099.png;nowhere
S1002;199;199;1;168;46;551,0554;11,97947;0;KL_100.png;logo
S1002;200;200;1;222;28;215,6854;7,703049;0;UF_001.jpg;nowhere
S1002;201;201;1;158;40;314,2915;7,857287;0;UF_002.jpg;nowhere
S1002;202;202;1;166;126;393,3549;3,121865;0;UF_003.jpg;nowhere
S1002;203;203;1;150;24;513,6441;21,40184;0;UF_004.jpg;nowhere
S1002;204;204;1;208;34;546,9318;16,08623;0;UF_005.jpg;logo
S1002;205;205;1;226;120;713,8486;5,948738;0;UF_006.jpg;logo
S1002;206;206;1;284;30;212,9343;7,097809;0;UF_007.jpg;face
S1002;207;207;1;168;106;731,5577;6,901488;0;UF_008.jpg;logo
S1002;208;208;1;272;110;551,1277;5,010252;-1;UF_009.jpg;logo
S1002;209;209;1;172;32;490,0938;15,31543;0;UF_010.jpg;face
S1002;210;210;1;212;32;136,4979;4,265561;0;UF_011.jpg;nowhere
S1002;211;211;1;166;42;193,7709;4,613593;0;UF_012.jpg;face
S1002;212;212;1;158;268;722,8952;2,69737;-1;UF_013.jpg;logo
S1002;213;213;1;186;64;800,7081;12,51106;0;UF_014.jpg;logo
S1002;214;214;1;234;64;675,618;10,55653;0;UF_015.jpg;logo
S1002;215;215;1;212;24;187,4455;7,810229;0;UF_016.jpg;nowhere
S1002;216;216;1;180;34;261,3262;7,686066;0;UF_017.jpg;face
S1002;217;217;1;214;46;547,9722;11,91244;0;UF_018.jpg;logo
S1002;218;218;1;202;34;227,7867;6,69961;0;UF_019.jpg;face
S1002;219;219;1;228;28;552,5071;19,7324;0;UF_020.jpg;logo
S1002;220;220;1;96;118;154,3946;1,308429;-1;UF_021.jpg;logo
S1002;221;221;1;182;38;649,6342;17,09564;0;UF_022.jpg;logo
S1002;222;222;1;168;10;109,6653;10,96653;0;UF_023.jpg;face
S1002;223;223;1;192;14;163,1395;11,65282;0;UF_024.jpg;face
S1002;224;224;1;200;32;667,9572;20,87366;0;UF_025.jpg;logo
S1002;225;225;1;192;18;95,39113;5,299507;0;UF_026.jpg;face
S1002;226;226;1;244;24;353,2186;14,71744;0;UF_027.jpg;face
S1002;227;227;1;188;28;319,3302;11,40465;0;UF_028.jpg;face
S1002;228;228;1;178;32;366,4647;11,45202;0;UF_029.jpg;nowhere
S1002;229;229;1;246;36;264,3098;7,34194;0;UF_030.jpg;face
S1002;230;230;1;194;18;217,3879;12,0771;0;UF_031.jpg;face
S1002;231;231;1;266;44;340,4694;7,73794;0;UF_032.jpg;nowhere
S1002;232;232;1;204;20;290,421;14,52105;0;UF_033.jpg;logo
S1002;233;233;1;230;24;273,0124;11,37552;0;UF_034.jpg;face
S1002;234;234;1;196;26;395,7903;15,2227;0;UF_035.jpg;face
S1002;235;235;1;198;42;437,0093;10,40498;0;UF_036.jpg;face
S1002;236;236;1;192;26;155,6374;5,986053;0;UF_037.jpg;face
S1002;237;237;1;310;10;99,44891;9,944891;0;UF_038.jpg;face
S1002;238;238;1;268;30;465,5821;15,5194;0;UF_039.jpg;logo
S1002;239;239;1;162;86;391,5838;4,553299;0;UF_040.jpg;logo
S1002;240;240;1;198;46;696,3969;15,13906;0;UF_041.jpg;logo
S1002;241;241;1;200;30;269,5723;8,985744;0;UF_042.jpg;face
S1002;242;242;1;226;38;586,1697;15,42552;0;UF_043.jpg;logo
S1002;243;243;1;232;32;441,0824;13,78383;0;UF_044.jpg;nowhere
S1002;244;244;1;230;48;828,157;17,25327;0;UF_045.jpg;logo
S1002;245;245;1;176;26;603,7056;23,21944;0;UF_046.jpg;logo
S1002;246;246;1;196;22;289,7302;13,16955;0;UF_047.jpg;nowhere
S1002;247;247;1;198;20;244,7672;12,23836;0;UF_048.jpg;face
S1002;248;248;1;172;78;296,9813;3,807452;0;UF_049.jpg;nowhere
S1002;249;249;1;158;28;293,7448;10,49089;0;UF_050.jpg;nowhere
S1002;250;250;1;160;22;294,9884;13,40856;0;UF_051.jpg;face
S1002;251;251;1;272;34;698,3292;20,53909;0;UF_052.jpg;logo
S1002;252;252;1;164;128;565,5366;4,418255;0;UF_053.jpg;logo
S1002;253;253;1;172;40;293,559;7,338975;0;UF_054.jpg;face
S1002;254;254;1;204;16;176,7929;11,04956;0;UF_055.jpg;nowhere
S1002;255;255;1;180;24;352,762;14,69841;0;UF_056.jpg;nowhere
S1002;256;256;1;210;44;507,0665;11,52424;0;UF_057.jpg;logo
S1002;257;257;1;190;32;504,9986;15,78121;0;UF_058.jpg;nowhere
S1002;258;258;1;190;14;135,8561;9,704008;0;UF_059.jpg;face
S1002;259;259;1;242;14;171,7262;12,26616;0;UF_060.jpg;face
S1002;260;260;1;202;22;263,8061;11,99118;0;UF_061.jpg;face
S1002;261;261;1;298;8;71,83041;8,978801;0;UF_062.jpg;nowhere
S1002;262;262;1;250;62;727,0864;11,7272;0;UF_063.jpg;logo
S1002;263;263;1;186;34;399,1059;11,73841;0;UF_064.jpg;nowhere
S1002;264;264;1;458;36;399,549;11,09858;0;UF_065.jpg;nowhere
S1002;265;265;1;180;20;253,8153;12,69076;0;UF_066.jpg;face
S1002;266;266;1;202;14;158,9435;11,3531;0;UF_067.jpg;face
S1002;267;267;1;180;48;568,0174;11,8337;0;UF_068.jpg;nowhere
S1002;268;268;1;170;10;117,3198;11,73198;0;UF_069.jpg;face
S1002;269;269;1;202;20;224,1217;11,20609;0;UF_070.jpg;nowhere
S1002;270;270;1;276;36;417,2098;11,58916;0;UF_071.jpg;logo
S1002;271;271;1;198;14;193,2596;13,80426;0;UF_072.jpg;face
S1002;272;272;1;186;14;193,9101;13,85072;0;UF_073.jpg;face
S1002;273;273;1;272;46;652,9277;14,19408;0;UF_074.jpg;logo
S1002;274;274;1;192;36;289,8541;8,051502;0;UF_075.jpg;face
S1002;275;275;1;174;28;185,4493;6,623189;0;UF_076.jpg;face
S1002;276;276;1;218;18;163,407;9,078167;0;UF_077.jpg;face
S1002;277;277;1;312;2;28,14006;14,07003;0;UF_078.jpg;face
S1002;278;278;1;180;40;438,2422;10,95606;0;UF_079.jpg;face
S1002;279;279;1;188;36;309,1852;8,588477;0;UF_080.jpg;face
S1002;280;280;1;190;170;858,0866;5,047568;0;UF_081.jpg;logo
S1002;281;281;1;238;54;718,1281;13,29867;0;UF_082.jpg;logo
S1002;282;282;1;312;34;819,1447;24,09249;0;UF_083.jpg;logo
S1002;283;283;1;210;46;837,3852;18,20403;0;UF_084.jpg;logo
S1002;284;284;1;226;44;772,8781;17,56541;0;UF_085.jpg;logo
S1002;285;285;1;260;2;53,44773;26,72387;0;UF_086.jpg;face
S1002;286;286;1;264;16;223,0893;13,94308;0;UF_087.jpg;face
S1002;287;287;1;234;28;392,7346;14,02624;0;UF_088.jpg;logo
S1002;288;288;1;194;38;476,616;12,54253;0;UF_089.jpg;face
S1002;289;289;1;194;44;449,7135;10,22076;0;UF_090.jpg;nowhere
S1002;290;290;1;266;6;91,37673;15,22945;0;UF_091.jpg;face
S1002;291;291;1;164;14;135,9348;9,709632;0;UF_092.jpg;nowhere
S1002;292;292;1;198;22;261,7032;11,8956;0;UF_093.jpg;face
S1002;293;293;1;196;14;194,0089;13,85778;0;UF_094.jpg;face
S1002;294;294;1;166;24;220,3653;9,181888;0;UF_095.jpg;face
S1002;295;295;1;156;20;221,2642;11,06321;0;UF_096.jpg;face
S1002;296;296;1;250;40;667,7423;16,69356;0;UF_097.jpg;logo
S1002;297;297;1;166;16;180,3494;11,27184;0;UF_098.jpg;face
S1002;298;298;1;334;94;517,0472;5,500503;0;UF_099.jpg;nowhere
S1002;299;299;1;258;20;256,4966;12,82483;0;UF_100.jpg;face
S1002;300;300;1;218;48;895,4531;18,65527;0;UL_001.png;nowhere
S1002;301;301;1;164;52;626,0763;12,03993;0;UL_002.png;nowhere
S1002;302;302;1;208;52;785,3628;15,10313;0;UL_003.png;logo
S1002;303;303;1;198;52;828,0318;15,92369;0;UL_004.png;logo
S1002;304;304;1;210;34;478,8847;14,08484;0;UL_005.png;nowhere
S1002;305;305;1;168;32;315,3903;9,855947;0;UL_006.png;nowhere
S1002;306;306;1;222;122;823,0454;6,746274;0;UL_007.png;nowhere
S1002;307;307;1;180;36;691,0825;19,19674;0;UL_008.png;nowhere
S1002;308;308;1;220;18;203,714;11,31745;0;UL_009.png;logo
S1002;309;309;1;202;48;698,8952;14,56032;0;UL_010.png;logo
S1002;310;310;1;192;52;737,2305;14,17751;0;UL_011.png;logo
S1002;311;311;1;206;38;701,9213;18,47161;0;UL_012.png;nowhere
S1002;312;312;1;474;8;46,61262;5,826578;0;UL_013.png;logo
S1002;313;313;1;208;120;657,7988;5,481657;0;UL_014.png;logo
S1002;314;314;1;178;22;265,6096;12,07316;0;UL_015.png;logo
S1002;315;315;1;194;22;254,7936;11,58153;0;UL_016.png;logo
S1002;316;316;1;206;42;582,5358;13,8699;0;UL_017.png;nowhere
S1002;317;317;1;196;32;390,8755;12,21486;0;UL_018.png;logo
S1002;318;318;1;210;42;510,3009;12,15002;0;UL_019.png;logo
S1002;319;319;1;194;64;750,2266;11,72229;0;UL_020.png;logo
S1002;320;320;1;204;46;588,559;12,79476;0;UL_021.png;logo
S1002;321;321;1;214;32;412,2062;12,88144;0;UL_022.png;nowhere
S1002;322;322;1;116;48;1223,042;25,48004;0;UL_023.png;logo
S1002;323;323;1;80;2;41,50821;20,7541;0;UL_024.png;nowhere
S1002;324;324;1;188;40;327,5662;8,189155;0;UL_025.png;logo
S1002;325;325;1;186;34;567,0402;16,67765;0;UL_026.png;nowhere
S1002;326;326;1;314;52;789,3198;15,17923;0;UL_027.png;logo
S1002;327;327;1;240;48;725,34;15,11125;0;UL_028.png;logo
S1002;328;328;1;222;44;677,4064;15,3956;0;UL_029.png;logo
S1002;329;329;1;226;36;668,6873;18,57465;0;UL_030.png;logo
S1002;330;330;1;190;50;711,7911;14,23582;0;UL_031.png;logo
S1002;331;331;1;212;46;796,149;17,30759;0;UL_032.png;logo
S1002;332;332;1;200;46;633,7551;13,77728;0;UL_033.png;logo
S1002;333;333;1;182;46;653,3268;14,20276;0;UL_034.png;logo
S1002;334;334;1;168;48;659,7771;13,74536;0;UL_035.png;nowhere
S1002;335;335;1;240;48;823,255;17,15115;0;UL_036.png;logo
S1002;336;336;1;254;256;785,2151;3,067246;-1;UL_037.png;logo
S1002;337;337;1;208;38;427,1738;11,24142;0;UL_038.png;nowhere
S1002;338;338;1;156;30;341,4373;11,38124;0;UL_039.png;logo
S1002;339;339;1;184;36;406,985;11,30514;0;UL_040.png;nowhere
S1002;340;340;1;182;18;311,206;17,28922;0;UL_041.png;logo
S1002;341;341;1;228;50;734,6807;14,69361;0;UL_042.png;logo
S1002;342;342;1;332;14;47,15763;3,368402;0;UL_043.png;nowhere
S1002;343;343;1;182;42;660,2974;15,72137;0;UL_044.png;logo
S1002;344;344;1;206;40;698,8672;17,47168;0;UL_045.png;logo
S1002;345;345;1;208;52;735,3462;14,14127;0;UL_046.png;logo
S1002;346;346;1;160;22;424,805;19,30932;0;UL_047.png;logo
S1002;347;347;1;100;168;658,1895;3,917795;-1;UL_048.png;logo
S1002;348;348;1;212;44;750,8834;17,06553;0;UL_049.png;logo
S1002;349;349;1;194;46;549,8023;11,95222;0;UL_050.png;logo
S1002;350;350;1;220;32;793,3817;24,79318;0;UL_051.png;logo
S1002;351;351;1;224;50;632,8818;12,65764;0;UL_052.png;logo
S1002;352;352;1;198;42;513,8651;12,23488;0;UL_053.png;logo
S1002;353;353;1;196;44;657,8235;14,95053;0;UL_054.png;logo
S1002;354;354;1;184;46;754,7729;16,40811;0;UL_055.png;logo
S1002;355;355;1;86;24;184,925;7,705208;0;UL_056.png;nowhere
S1002;356;356;1;176;28;293,6818;10,48863;0;UL_057.png;logo
S1002;357;357;1;244;24;366,0298;15,25124;0;UL_058.png;logo
S1002;358;358;1;236;54;891,4083;16,50756;0;UL_059.png;nowhere
S1002;359;359;1;216;44;781,1436;17,75326;0;UL_060.png;nowhere
S1002;360;360;1;180;30;291,2084;9,706945;0;UL_061.png;logo
S1002;361;361;1;218;32;517,4962;16,17176;0;UL_062.png;logo
S1002;362;362;1;244;42;503,2843;11,98296;0;UL_063.png;nowhere
S1002;363;363;1;186;36;731,7869;20,32741;0;UL_064.png;logo
S1002;364;364;1;220;54;750,4155;13,89658;0;UL_065.png;logo
S1002;365;365;1;194;44;517,041;11,75093;0;UL_066.png;logo
S1002;366;366;1;206;36;636,7921;17,68867;0;UL_067.png;logo
S1002;367;367;1;124;46;664,3314;14,44199;0;UL_068.png;nowhere
S1002;368;368;1;176;28;358,6625;12,80937;0;UL_069.png;logo
S1002;369;369;1;204;24;334,9394;13,95581;0;UL_070.png;logo
S1002;370;370;1;216;40;688,4361;17,2109;0;UL_071.png;logo
