SubjectName;TrialID;TrialSequence;CountInTrial;StartTime;Duration;Distance;Velocity;Validity;Trial Name;Saccade Target AOI group
S0802;0;0;1;184;20;295,8976;14,79488;0;KF_001.jpg;face
S0802;1;1;1;200;660;775,8455;1,175523;-1;KF_002.jpg;nowhere
S0802;2;2;1;322;68;65,69596;0,9661171;0;KF_003.jpg;face
S0802;3;3;1;468;16;254,5824;15,9114;0;KF_004.jpg;logo
S0802;4;4;1;256;22;245,796;11,17255;0;KF_005.jpg;face
S0802;5;5;1;178;20;367,2013;18,36007;0;KF_006.jpg;nowhere
S0802;6;6;1;192;36;454,128;12,61467;0;KF_007.jpg;face
S0802;7;7;1;318;56;636,7786;11,37105;0;KF_008.jpg;logo
S0802;8;8;1;274;22;107,05;4,865908;0;KF_009.jpg;face
S0802;9;9;1;236;12;89,59803;7,466503;0;KF_010.jpg;nowhere
S0802;10;10;1;238;10;35,10262;3,510262;0;KF_011.jpg;face
S0802;11;11;1;194;36;210,7697;5,854713;0;KF_012.jpg;face
S0802;12;12;1;1158;302;1165,655;3,859784;-1;KF_013.jpg;face
S0802;13;13;1;218;18;247,2563;13,73646;0;KF_014.jpg;face
S0802;14;14;1;184;66;554,1111;8,395622;0;KF_015.jpg;face
S0802;15;15;1;208;20;357,3396;17,86698;0;KF_016.jpg;face
S0802;16;16;1;242;28;142,4358;5,086994;0;KF_017.jpg;face
S0802;17;17;1;254;12;184,2972;15,3581;0;KF_018.jpg;face
S0802;18;18;1;270;174;688,2464;3,955439;0;KF_019.jpg;logo
S0802;19;19;1;202;212;507,8649;2,395589;-1;KF_020.jpg;face
S0802;20;20;1;192;34;613,2805;18,03766;0;KF_021.jpg;nowhere
S0802;21;21;1;202;28;427,2879;15,26028;0;KF_022.jpg;face
S0802;22;22;1;204;12;75,2958;6,27465;0;KF_023.jpg;face
S0802;23;23;1;218;12;156,0406;13,00338;0;KF_024.jpg;face
S0802;24;24;1;248;14;148,4133;10,60095;0;KF_025.jpg;face
