SubjectName;TrialID;TrialSequence;CountInTrial;StartTime;Duration;Distance;Velocity;Validity;Trial Name;Saccade Target AOI group
S0602;0;0;1;174;10;92,05297;9,205297;0;KF_001.jpg;face
S0602;1;1;1;190;36;602,8447;16,74569;0;KF_002.jpg;nowhere
S0602;2;2;1;172;22;296,7212;13,48733;0;KF_003.jpg;face
S0602;3;3;1;200;16;218,5963;13,66227;0;KF_004.jpg;logo
S0602;4;4;1;240;16;185,8568;11,61605;0;KF_005.jpg;face
S0602;5;5;1;182;32;435,7927;13,61852;0;KF_006.jpg;nowhere
S0602;6;6;1;174;14;147,5473;10,53909;0;KF_007.jpg;face
S0602;7;7;1;228;16;114,8279;7,176747;0;KF_008.jpg;face
S0602;8;8;1;278;44;625,1638;14,20827;0;KF_009.jpg;logo
S0602;9;9;1;232;20;314,5028;15,72514;0;KF_010.jpg;face
S0602;10;10;1;286;10;103,335;10,3335;0;KF_011.jpg;face
S0602;11;11;1;230;10;101,2833;10,12833;0;KF_012.jpg;face
S0602;12;12;1;176;24;300,7127;12,5297;0;KF_013.jpg;face
S0602;13;13;1;212;12;166,6011;13,88343;0;KF_014.jpg;face
S0602;14;14;1;280;38;558,4052;14,69487;0;KF_015.jpg;face
S0602;15;15;1;204;18;251,6368;13,97982;0;KF_016.jpg;face
S0602;16;16;1;236;58;682,6463;11,76976;0;KF_017.jpg;logo
S0602;17;17;1;188;18;232,492;12,91622;0;KF_018.jpg;face
S0602;18;18;1;356;12;98,42126;8,201772;0;KF_019.jpg;face
S0602;19;19;1;180;20;322,1246;16,10623;0;KF_020.jpg;face
S0602;20;20;1;122;70;507,3693;7,248132;0;KF_021.jpg;face
S0602;21;21;1;674;160;116,9012;0,7306322;0;KF_022.jpg;nowhere
S0602;22;22;1;356;2;41,82061;20,9103;0;KF_023.jpg;face
S0602;23;23;1;244;10;97,08013;9,708014;0;KF_024.jpg;face
S0602;24;24;1;242;8;87,91541;10,98943;0;KF_025.jpg;face
S0602;25;25;1;230;10;115,7879;11,57879;0;KF_026.jpg;face
S0602;26;26;1;278;46;189,3204;4,115662;0;KF_027.jpg;face
S0602;27;27;1;178;16;218,1744;13,6359;0;KF_028.jpg;face
S0602;28;28;1;222;14;132,5637;9,468837;0;KF_029.jpg;face
S0602;29;29;1;258;30;486,6501;16,22167;0;KF_030.jpg;nowhere
S0602;30;30;1;180;8;100,7829;12,59787;0;KF_031.jpg;face
S0602;31;31;1;184;28;502,7368;17,95489;0;KF_032.jpg;face
S0602;32;32;1;222;60;402,2084;6,703474;0;KF_033.jpg;nowhere
S0602;33;33;1;172;18;269,5858;14,97699;0;KF_034.jpg;face
S0602;34;34;1;580;10;101,0421;10,10421;0;KF_035.jpg;face
S0602;35;35;1;286;26;440,692;16,94969;0;KF_036.jpg;face
S0602;36;36;1;304;2;37,33025;18,66512;0;KF_037.jpg;face
S0602;37;37;1;206;16;160,2704;10,0169;0;KF_038.jpg;face
S0602;38;38;1;164;18;179,8508;9,991709;0;KF_039.jpg;face
S0602;39;39;1;80;2;29,42494;14,71247;0;KF_040.jpg;nowhere
S0602;40;40;1;260;10;82,91429;8,29143;0;KF_041.jpg;face
S0602;41;41;1;232;42;307,4346;7,319872;0;KF_042.jpg;face
S0602;42;42;1;256;14;161,1227;11,50876;0;KF_043.jpg;face
S0602;43;43;1;198;26;296,4167;11,40064;0;KF_044.jpg;face
S0602;44;44;1;200;22;307,1817;13,96281;0;KF_045.jpg;face
S0602;45;45;1;162;14;207,3567;14,81119;0;KF_046.jpg;nowhere
S0602;46;46;1;376;14;209,5589;14,96849;0;KF_047.jpg;face
S0602;47;47;1;212;12;118,6536;9,887803;0;KF_048.jpg;face
S0602;48;48;1;200;58;373,0669;6,432188;0;KF_049.jpg;face
S0602;49;49;1;184;18;237,3456;13,18586;0;KF_050.jpg;face
S0602;50;50;1;178;20;289,4122;14,47061;0;KF_051.jpg;face
S0602;51;51;1;184;26;404,5138;15,55822;0;KF_052.jpg;face
S0602;52;52;1;178;24;278,1465;11,58944;0;KF_053.jpg;face
S0602;53;53;1;210;14;153,4239;10,95885;0;KF_054.jpg;face
S0602;54;54;1;190;20;265,387;13,26935;0;KF_055.jpg;face
S0602;55;55;1;164;16;173,9056;10,8691;0;KF_056.jpg;face
S0602;56;56;1;200;24;374,9477;15,62282;0;KF_057.jpg;nowhere
S0602;57;57;1;228;18;211,296;11,73867;0;KF_058.jpg;face
S0602;58;58;1;230;14;125,5001;8,964292;0;KF_059.jpg;face
S0602;59;59;1;254;12;118,6513;9,887605;0;KF_060.jpg;face
S0602;60;60;1;192;24;96,39437;4,016432;0;KF_061.jpg;face
S0602;61;61;1;244;32;645,1919;20,16225;0;KF_062.jpg;nowhere
S0602;62;62;1;156;26;600,3467;23,09026;0;KF_063.jpg;face
S0602;63;63;1;224;38;589,0914;15,50241;0;KF_064.jpg;logo
S0602;64;64;1;216;18;293,9264;16,32925;0;KF_065.jpg;face
S0602;65;65;1;104;2;25,45096;12,72548;0;KF_066.jpg;face
S0602;66;66;1;188;62;131,7395;2,124831;0;KF_067.jpg;face
S0602;67;67;1;176;34;576,1204;16,94472;0;KF_068.jpg;face
S0602;68;68;1;200;14;92,11948;6,579963;0;KF_069.jpg;face
S0602;69;69;1;206;12;169,9433;14,16195;0;KF_070.jpg;face
S0602;70;70;1;254;32;306,9067;9,590834;0;KF_071.jpg;logo
S0602;71;71;1;190;18;294,9353;16,38529;0;KF_072.jpg;face
S0602;72;72;1;176;16;136,7836;8,548973;0;KF_073.jpg;face
S0602;73;73;1;150;66;88,45612;1,340244;0;KF_074.jpg;face
S0602;74;74;1;178;22;351,6731;15,98514;0;KF_075.jpg;face
S0602;75;75;1;210;6;88,70563;14,78427;0;KF_076.jpg;face
S0602;76;76;1;264;14;154,773;11,05522;0;KF_077.jpg;face
S0602;77;77;1;186;20;283,7566;14,18783;0;KF_078.jpg;face
S0602;78;78;1;120;2;31,15695;15,57848;0;KF_079.jpg;nowhere
S0602;79;79;1;248;34;594,7151;17,49162;0;KF_080.jpg;logo
S0602;80;80;1;210;20;197,9249;9,896244;0;KF_081.jpg;nowhere
S0602;81;81;1;220;18;179,4484;9,969356;0;KF_082.jpg;face
S0602;82;82;1;208;58;388,4789;6,697912;0;KF_083.jpg;logo
S0602;83;83;1;404;38;715,025;18,81645;0;KF_084.jpg;logo
S0602;84;84;1;468;60;471,2625;7,854374;0;KF_085.jpg;logo
S0602;85;85;1;338;10;122,0283;12,20283;0;KF_086.jpg;face
S0602;86;86;1;142;50;522,9196;10,45839;0;KF_087.jpg;face
S0602;87;87;1;174;28;491,6205;17,55787;0;KF_088.jpg;face
S0602;88;88;1;166;18;322,4778;17,91544;0;KF_089.jpg;face
S0602;89;89;1;216;26;314,2943;12,08824;0;KF_090.jpg;face
S0602;90;90;1;80;2;31,3712;15,6856;0;KF_091.jpg;face
S0602;91;91;1;176;40;230,3206;5,758014;0;KF_092.jpg;face
S0602;92;92;1;188;30;209,7988;6,993293;0;KF_093.jpg;face
S0602;93;93;1;168;14;168,9452;12,06752;0;KF_094.jpg;face
S0602;94;94;1;174;30;416,148;13,8716;0;KF_095.jpg;logo
S0602;95;95;1;94;2;23,76042;11,88021;0;KF_096.jpg;face
S0602;96;96;1;188;16;208,1108;13,00693;0;KF_097.jpg;face
S0602;97;97;1;184;18;266,7818;14,82121;0;KF_098.jpg;face
S0602;98;98;1;180;18;266,631;14,81283;0;KF_099.jpg;face
S0602;99;99;1;416;36;731,216;20,31156;0;KF_100.jpg;logo
S0602;100;100;1;546;66;811,7527;12,29928;0;KL_001.png;nowhere
S0602;101;101;1;252;42;665,6534;15,84889;0;KL_002.png;logo
S0602;102;102;1;176;36;606,1558;16,83766;0;KL_003.png;logo
S0602;103;103;1;182;56;510,1805;9,110365;0;KL_004.png;logo
S0602;104;104;1;218;20;299,6104;14,98052;0;KL_005.png;logo
S0602;105;105;1;178;38;605,6694;15,93867;0;KL_006.png;nowhere
S0602;106;106;1;190;56;605,8317;10,81842;0;KL_007.png;logo
S0602;107;107;1;202;28;464,9786;16,60638;0;KL_008.png;logo
S0602;108;108;1;212;40;824,337;20,60843;0;KL_009.png;logo
S0602;109;109;1;360;24;311,7371;12,98904;0;KL_010.png;nowhere
S0602;110;110;1;184;22;345,5932;15,70878;0;KL_011.png;logo
S0602;111;111;1;208;32;537,8356;16,80736;0;KL_012.png;logo
S0602;112;112;1;348;28;256,3503;9,15537;0;KL_013.png;nowhere
S0602;113;113;1;352;24;119,4669;4,977787;0;KL_014.png;nowhere
S0602;114;114;1;230;32;268,7713;8,399102;0;KL_015.png;nowhere
S0602;115;115;1;760;36;587,7219;16,32561;0;KL_016.png;nowhere
S0602;116;116;1;256;26;317,5537;12,2136;0;KL_017.png;nowhere
S0602;117;117;1;184;12;108,9391;9,078259;0;KL_018.png;nowhere
S0602;118;118;1;222;18;244,3121;13,5729;0;KL_019.png;nowhere
S0602;119;119;1;202;36;585,8777;16,27438;0;KL_020.png;nowhere
S0602;120;120;1;188;22;343,7232;15,62378;0;KL_021.png;logo
S0602;121;121;1;408;36;522,8127;14,52257;0;KL_022.png;nowhere
S0602;122;122;1;310;30;514,7584;17,15861;0;KL_023.png;logo
S0602;123;123;1;180;34;662,8221;19,49477;0;KL_024.png;logo
S0602;124;124;1;274;12;99,05911;8,254926;0;KL_025.png;nowhere
S0602;125;125;1;194;46;565,898;12,30213;0;KL_026.png;logo
S0602;126;126;1;178;50;645,681;12,91362;0;KL_027.png;logo
S0602;127;127;1;228;32;489,0939;15,28419;0;KL_028.png;nowhere
S0602;128;128;1;106;22;243,2571;11,05714;0;KL_029.png;nowhere
S0602;129;129;1;302;36;230,4687;6,401909;0;KL_030.png;nowhere
S0602;130;130;1;250;16;179,8408;11,24005;0;KL_031.png;nowhere
S0602;131;131;1;236;42;752,9772;17,92803;0;KL_032.png;nowhere
S0602;132;132;1;232;22;407,5184;18,52357;0;KL_033.png;logo
S0602;133;133;1;178;56;680,5145;12,15204;0;KL_034.png;logo
S0602;134;134;1;416;2;57,67928;28,83964;0;KL_035.png;logo
S0602;135;135;1;238;18;192,3189;10,68438;0;KL_036.png;nowhere
S0602;136;136;1;224;82;243,3836;2,968093;0;KL_037.png;nowhere
S0602;137;137;1;226;16;131,8741;8,242133;0;KL_038.png;nowhere
S0602;138;138;1;178;38;469,2867;12,34965;0;KL_039.png;nowhere
S0602;139;139;1;186;68;416,5127;6,125187;0;KL_040.png;nowhere
S0602;140;140;1;158;68;621,7504;9,143389;0;KL_041.png;logo
S0602;141;141;1;206;72;834,7037;11,59311;0;KL_042.png;logo
S0602;142;142;1;214;22;299,1801;13,59909;0;KL_043.png;logo
S0602;143;143;1;212;28;330,3033;11,79655;0;KL_044.png;nowhere
S0602;144;144;1;176;22;434,0398;19,72908;0;KL_045.png;logo
S0602;145;145;1;182;78;190,372;2,440667;0;KL_046.png;nowhere
S0602;146;146;1;186;170;454,1342;2,671378;0;KL_047.png;logo
