ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
1	S1602	0	0	1	124	286	960,036010742188	501,761779785156						KF_001.jpg		0	nowhere	nowhere	
2	S1602	0	0	2	422	406	1038,70532226563	517,1298828125						KF_001.jpg		0	nowhere	nowhere	
3	S1602	0	0	3	848	200	1057,42565917969	180,495056152344						KF_001.jpg		0	fkf01	nowhere	
4	S1602	0	0	4	1050	230	1080,77087402344	153,722427368164						KF_001.jpg		0	fkf01	nowhere	
5	S1602	0	0	5	1302	202	1109,306640625	449,755889892578						KF_001.jpg		0	nowhere	nowhere	
6	S1602	0	0	6	1570	170	292,784881591797	806,359130859375						KF_001.jpg		0	lkf1	nowhere	
7	S1602	0	0	7	1748	166	237,005981445313	784,522583007813						KF_001.jpg		0	lkf1	nowhere	
8	S1602	0	0	8	1924	232	282,882049560547	849,513732910156						KF_001.jpg		0	lkf1	nowhere	
9	S1602	0	0	9	2166	154	399,248687744141	824,852355957031						KF_001.jpg		0	lkf1	nowhere	
10	S1602	0	0	10	2396	180	1352,08032226563	847,56591796875						KF_001.jpg		0	nowhere	nowhere	
11	S1602	0	0	11	2586	140	1425,46606445313	895,199951171875						KF_001.jpg		0	nowhere	nowhere	
12	S1602	0	0	12	2736	304	1481,7080078125	967,431396484375						KF_001.jpg		0	nowhere	nowhere	
13	S1602	0	0	13	3042	604	1521,02514648438	943,194946289063						KF_001.jpg		0	nowhere	nowhere	
14	S1602	0	0	14	3670	342	1455,05017089844	948,3515625						KF_001.jpg		0	nowhere	nowhere	
15	S1602	1	1	1	0	176	942,446044921875	471,194396972656						KF_002.jpg		0	nowhere	nowhere	
16	S1602	1	1	2	216	120	1620,79858398438	203,827850341797						KF_002.jpg		0	fkf2	nowhere	
17	S1602	1	1	3	338	356	1632,20385742188	150,235778808594						KF_002.jpg		0	nowhere	nowhere	
18	S1602	1	1	4	748	148	405,894653320313	793,770751953125						KF_002.jpg		0	lkf2	nowhere	
19	S1602	1	1	5	906	1240	360,74755859375	915,175109863281						KF_002.jpg		0	lkf2	nowhere	
20	S1602	1	1	6	2208	124	361,922149658203	751,376281738281						KF_002.jpg		0	nowhere	nowhere	
21	S1602	1	1	7	2384	130	1503,18603515625	207,95002746582						KF_002.jpg		0	nowhere	nowhere	
22	S1602	1	1	8	2524	230	1591,32116699219	142,018112182617						KF_002.jpg		0	nowhere	nowhere	
23	S1602	1	1	9	2768	348	1616,2392578125	302,217041015625						KF_002.jpg		0	fkf2	nowhere	
24	S1602	1	1	10	3124	248	1609,64965820313	354,483978271484						KF_002.jpg		0	fkf2	nowhere	
25	S1602	1	1	11	3396	454	1622,98999023438	680,251342773438						KF_002.jpg		0	nowhere	nowhere	
26	S1602	1	1	12	3900	110	462,412506103516	854,5927734375						KF_002.jpg		0	lkf2	nowhere	
27	S1602	2	2	1	0	158	1041,8837890625	353,53125						KF_003.jpg		0	fkf3	nowhere	
28	S1602	2	2	2	176	150	1108,21166992188	183,62629699707						KF_003.jpg		0	fkf3	nowhere	
29	S1602	2	2	3	334	168	1175,7119140625	114,702354431152						KF_003.jpg		0	fkf3	nowhere	
30	S1602	2	2	4	504	298	1200,93725585938	105,284675598145						KF_003.jpg		0	fkf3	nowhere	
31	S1602	2	2	5	856	218	489,662689208984	915,766357421875						KF_003.jpg		0	lkf3	nowhere	
32	S1602	2	2	6	1076	112	486,112274169922	885,243713378906						KF_003.jpg		0	nowhere	nowhere	
33	S1602	2	2	7	1222	376	943,107055664063	763,199890136719						KF_003.jpg		0	nowhere	nowhere	
34	S1602	2	2	8	1626	164	767,2578125	831,609680175781						KF_003.jpg		0	nowhere	nowhere	
35	S1602	2	2	9	1842	384	439,459655761719	877,287475585938						KF_003.jpg		0	nowhere	nowhere	
36	S1602	2	2	10	2376	502	626,5576171875	863,880615234375						KF_003.jpg		0	nowhere	nowhere	
37	S1602	2	2	11	2920	122	1077,63903808594	363,519348144531						KF_003.jpg		0	fkf3	nowhere	
38	S1602	2	2	12	3076	138	1107,26159667969	150,048568725586						KF_003.jpg		0	fkf3	nowhere	
39	S1602	2	2	13	3224	398	1170,34899902344	114,696990966797						KF_003.jpg		0	fkf3	nowhere	
40	S1602	2	2	14	3648	240	1109,64367675781	491,828979492188						KF_003.jpg		0	nowhere	nowhere	
41	S1602	3	3	1	88	172	1152,765625	562,04248046875						KF_004.jpg		0	nowhere	nowhere	
42	S1602	3	3	2	320	112	722,580871582031	274,889526367188						KF_004.jpg		0	nowhere	nowhere	
43	S1602	3	3	3	446	138	924,201477050781	354,147155761719						KF_004.jpg		0	lkf4	nowhere	
44	S1602	3	3	4	638	194	499,66943359375	153,175521850586						KF_004.jpg		0	fkf4	nowhere	
45	S1602	3	3	5	834	418	504,665252685547	127,67951965332						KF_004.jpg		0	fkf4	nowhere	
46	S1602	3	3	6	1314	206	1084,30871582031	367,841430664063						KF_004.jpg		0	lkf4	nowhere	
47	S1602	3	3	7	1530	370	1177,3408203125	384,176818847656						KF_004.jpg		0	lkf4	nowhere	
48	S1602	3	3	8	1962	156	595,670959472656	842,058166503906						KF_004.jpg		0	nowhere	nowhere	
49	S1602	3	3	9	2142	238	539,384094238281	799,560852050781						KF_004.jpg		0	nowhere	nowhere	
50	S1602	3	3	10	2396	198	600,291931152344	953,075134277344						KF_004.jpg		0	nowhere	nowhere	
51	S1602	3	3	11	2596	268	586,080017089844	972,108215332031						KF_004.jpg		0	nowhere	nowhere	
52	S1602	3	3	12	2936	126	504,951629638672	91,0250015258789						KF_004.jpg		0	fkf4	nowhere	
53	S1602	3	3	13	3064	226	536,556945800781	104,034210205078						KF_004.jpg		0	fkf4	nowhere	
54	S1602	3	3	14	3300	220	452,077514648438	169,117980957031						KF_004.jpg		0	fkf4	nowhere	
55	S1602	3	3	15	3674	190	1104,42077636719	315,097930908203						KF_004.jpg		0	nowhere	nowhere	
56	S1602	3	3	16	3880	134	1259,23681640625	265,439666748047						KF_004.jpg		0	nowhere	nowhere	
57	S1602	4	4	1	282	214	1015,73712158203	145,709228515625						KF_005.jpg		0	fkf5	nowhere	
58	S1602	4	4	2	498	260	1001,36761474609	107,10228729248						KF_005.jpg		0	fkf5	nowhere	
59	S1602	4	4	3	796	196	765,3837890625	836,767761230469						KF_005.jpg		0	nowhere	nowhere	
60	S1602	4	4	4	1000	200	763,340576171875	775,057373046875						KF_005.jpg		0	nowhere	nowhere	
61	S1602	4	4	5	1202	326	748,892028808594	718,249267578125						KF_005.jpg		0	nowhere	nowhere	
