ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
57	S0602	3	3	14	3782	232	1287,59057617188	354,418914794922						KF_004.jpg		0	lkf4	nowhere	
58	S0602	4	4	1	0	240	973,989196777344	512,776977539063						KF_005.jpg		0	nowhere	nowhere	
59	S0602	4	4	2	256	140	1047,2158203125	341,95361328125						KF_005.jpg		0	fkf5	nowhere	
60	S0602	4	4	3	406	142	1044,16088867188	267,633331298828						KF_005.jpg		0	fkf5	nowhere	
61	S0602	4	4	4	550	362	1031,83447265625	213,927459716797						KF_005.jpg		0	fkf5	nowhere	
62	S0602	4	4	5	974	302	1466,87194824219	823,079833984375						KF_005.jpg		0	lkf5	nowhere	
63	S0602	4	4	6	1288	182	1612,72277832031	874,689086914063						KF_005.jpg		0	lkf5	nowhere	
64	S0602	4	4	7	1508	218	855,38623046875	806,9755859375						KF_005.jpg		0	nowhere	nowhere	
65	S0602	4	4	8	1736	158	928,051147460938	761,879943847656						KF_005.jpg		0	nowhere	nowhere	
66	S0602	4	4	9	1926	210	1042,74047851563	229,143478393555						KF_005.jpg		0	fkf5	nowhere	
67	S0602	4	4	10	2138	294	1040,162109375	207,391204833984						KF_005.jpg		0	fkf5	nowhere	
68	S0602	4	4	11	2446	306	1056,01330566406	305,1455078125						KF_005.jpg		0	fkf5	nowhere	
69	S0602	4	4	12	2770	280	1031,8291015625	135,269500732422						KF_005.jpg		0	fkf5	nowhere	
70	S0602	4	4	13	3052	266	1036,93969726563	180,697723388672						KF_005.jpg		0	fkf5	nowhere	
71	S0602	4	4	14	3332	292	900,566528320313	112,185691833496						KF_005.jpg		0	fkf5	nowhere	
72	S0602	4	4	15	3640	250	1078,42370605469	140,092834472656						KF_005.jpg		0	fkf5	nowhere	
73	S0602	4	4	16	3900	156	1039,21374511719	200,349319458008						KF_005.jpg		0	fkf5	nowhere	
74	S0602	5	5	1	0	182	1109,08129882813	244,599990844727						KF_006.jpg		0	nowhere	nowhere	
75	S0602	5	5	2	214	216	681,162536621094	327,066955566406						KF_006.jpg		0	nowhere	nowhere	
76	S0602	5	5	3	468	138	1460,81579589844	671,522766113281						KF_006.jpg		0	nowhere	nowhere	
77	S0602	5	5	4	630	402	1678,8056640625	939,714233398438						KF_006.jpg		0	lkf6	nowhere	
78	S0602	5	5	5	1074	104	1053,29431152344	323,985015869141						KF_006.jpg		0	nowhere	nowhere	
79	S0602	5	5	6	1180	94	1057,07934570313	285,860412597656						KF_006.jpg		0	nowhere	nowhere	
80	S0602	5	5	7	1286	552	1181,74450683594	259,162078857422						KF_006.jpg		0	nowhere	nowhere	
81	S0602	5	5	8	1902	796	704,700805664063	164,314071655273						KF_006.jpg		0	fkf006	nowhere	
82	S0602	5	5	9	2858	152	692,9765625	205,158386230469						KF_006.jpg		0	fkf006	nowhere	
83	S0602	5	5	10	3146	466	676,660217285156	181,261154174805						KF_006.jpg		0	fkf006	nowhere	
84	S0602	5	5	11	3654	174	612,964782714844	384,688690185547						KF_006.jpg		0	nowhere	nowhere	
85	S0602	5	5	12	3866	148	1105,66918945313	312,953277587891						KF_006.jpg		0	nowhere	nowhere	
86	S0602	6	6	1	0	174	1226,91467285156	409,547668457031						KF_007.jpg		0	fkf7	nowhere	
87	S0602	6	6	2	188	212	1352,86840820313	332,698120117188						KF_007.jpg		0	fkf7	nowhere	
88	S0602	6	6	3	412	300	1347,46350097656	265,392730712891						KF_007.jpg		0	fkf7	nowhere	
89	S0602	6	6	4	714	218	1380,29760742188	262,333648681641						KF_007.jpg		0	fkf7	nowhere	
90	S0602	6	6	5	934	90	1353,2783203125	240,613067626953						KF_007.jpg		0	fkf7	nowhere	
91	S0602	6	6	6	1100	396	699,445007324219	73,332160949707						KF_007.jpg		0	lkf7	nowhere	
92	S0602	6	6	7	1498	138	702,279968261719	96,9885787963867						KF_007.jpg		0	lkf7	nowhere	
93	S0602	6	6	8	1670	184	1218,64721679688	177,749481201172						KF_007.jpg		0	fkf7	nowhere	
94	S0602	6	6	9	1878	166	1461,14770507813	315,226226806641						KF_007.jpg		0	fkf7	nowhere	
95	S0602	6	6	10	2068	340	1772,37768554688	364,759613037109						KF_007.jpg		0	nowhere	nowhere	
96	S0602	6	6	11	2430	222	1477,65979003906	457,382263183594						KF_007.jpg		0	nowhere	nowhere	
97	S0602	6	6	12	2672	138	1265,57568359375	277,937164306641						KF_007.jpg		0	fkf7	nowhere	
98	S0602	6	6	13	2842	540	682,454833984375	99,8811645507813						KF_007.jpg		0	lkf7	nowhere	
99	S0602	6	6	14	3406	218	396,848175048828	211,894546508789						KF_007.jpg		0	nowhere	nowhere	
100	S0602	6	6	15	3646	140	744,29736328125	294,026763916016						KF_007.jpg		0	nowhere	nowhere	
101	S0602	6	6	16	3808	212	1117,85217285156	298,734527587891						KF_007.jpg		0	nowhere	nowhere	
102	S0602	7	7	1	0	228	895,935607910156	313,425201416016						KF_008.jpg		0	fkf8	nowhere	
103	S0602	7	7	2	244	374	936,057739257813	421,015502929688						KF_008.jpg		0	fkf8	nowhere	
104	S0602	7	7	3	626	370	894,320922851563	344,141998291016						KF_008.jpg		0	fkf8	nowhere	
105	S0602	7	7	4	1010	320	1027,49865722656	321,857086181641						KF_008.jpg		0	fkf8	nowhere	
106	S0602	7	7	5	1344	936	876,372985839844	362,713958740234						KF_008.jpg		0	fkf8	nowhere	
107	S0602	7	7	6	2290	320	826,130310058594	374,630981445313						KF_008.jpg		0	fkf8	nowhere	
108	S0602	7	7	7	2612	162	848,189147949219	369,878082275391						KF_008.jpg		0	fkf8	nowhere	
109	S0602	7	7	8	2786	424	1027,80151367188	381,681182861328						KF_008.jpg		0	fkf8	nowhere	
110	S0602	7	7	9	3228	328	937,790710449219	586,862243652344						KF_008.jpg		0	fkf8	nowhere	
111	S0602	7	7	10	3566	182	914,578369140625	489,326171875						KF_008.jpg		0	fkf8	nowhere	
112	S0602	7	7	11	3804	168	1512,115234375	864,940002441406						KF_008.jpg		0	lkf8	nowhere	
113	S0602	8	8	1	0	278	952,092651367188	571,747863769531						KF_009.jpg		0	fkf9	nowhere	
114	S0602	8	8	2	322	146	1472,19885253906	224,877059936523						KF_009.jpg		0	lkf9	nowhere	
115	S0602	8	8	3	476	224	1534,48767089844	138,647796630859						KF_009.jpg		0	lkf9	nowhere	
116	S0602	8	8	4	742	152	944,493286132813	550,932434082031						KF_009.jpg		0	fkf9	nowhere	
117	S0602	8	8	5	904	552	993,654663085938	506,238891601563						KF_009.jpg		0	fkf9	nowhere	
118	S0602	8	8	6	1478	220	1046,14233398438	742,373107910156						KF_009.jpg		0	nowhere	nowhere	
119	S0602	8	8	7	1718	350	777,621643066406	825,578491210938						KF_009.jpg		0	nowhere	nowhere	
120	S0602	8	8	8	2110	86	1351,74536132813	411,409088134766						KF_009.jpg		0	nowhere	nowhere	
121	S0602	8	8	9	2404	532	1573,01025390625	175,03254699707						KF_009.jpg		0	lkf9	nowhere	
122	S0602	8	8	10	3036	150	1132,56701660156	432,567169189453						KF_009.jpg		0	nowhere	nowhere	
123	S0602	8	8	11	3204	116	987,244018554688	506,577972412109						KF_009.jpg		0	fkf9	nowhere	
124	S0602	8	8	12	3520	174	1000,2978515625	454,029418945313						KF_009.jpg		0	fkf9	nowhere	
125	S0602	8	8	13	3696	196	974,484008789063	468,111083984375						KF_009.jpg		0	fkf9	nowhere	
126	S0602	8	8	14	3924	88	1399,15795898438	790,522338867188						KF_009.jpg		0	nowhere	nowhere	
127	S0602	9	9	1	68	164	991,845642089844	410,450592041016						KF_010.jpg		0	nowhere	nowhere	
128	S0602	9	9	2	252	114	854,543090820313	127,501724243164						KF_010.jpg		0	fkf10	nowhere	
129	S0602	9	9	3	394	246	853,229125976563	76,1306457519531						KF_010.jpg		0	fkf10	nowhere	
130	S0602	9	9	4	642	296	868,415954589844	50,5570602416992						KF_010.jpg		0	fkf10	nowhere	
131	S0602	9	9	5	978	142	734,78759765625	134,443054199219						KF_010.jpg		0	nowhere	nowhere	
132	S0602	9	9	6	1230	96	1344,42443847656	789,62255859375						KF_010.jpg		0	nowhere	nowhere	
133	S0602	9	9	7	1352	150	1587,19494628906	1002,47253417969						KF_010.jpg		0	lkf10	nowhere	
134	S0602	9	9	8	1512	226	1480,96655273438	1033,97546386719						KF_010.jpg		0	lkf10	nowhere	
135	S0602	9	9	9	1746	234	1562,83093261719	1009,08233642578						KF_010.jpg		0	lkf10	nowhere	
136	S0602	9	9	10	2016	160	864,6865234375	808,630859375						KF_010.jpg		0	nowhere	nowhere	
137	S0602	9	9	11	2190	288	897,420959472656	645,960571289063						KF_010.jpg		0	nowhere	nowhere	
138	S0602	9	9	12	2520	202	970,209777832031	552,340209960938						KF_010.jpg		0	nowhere	nowhere	
139	S0602	9	9	13	2732	142	868,247314453125	498,148590087891						KF_010.jpg		0	nowhere	nowhere	
140	S0602	9	9	14	2876	288	876,257263183594	477,840728759766						KF_010.jpg		0	nowhere	nowhere	
141	S0602	9	9	15	3186	228	1049,94677734375	698,572204589844						KF_010.jpg		0	nowhere	nowhere	
142	S0602	9	9	16	3474	254	1565,85607910156	989,260375976563						KF_010.jpg		0	lkf10	nowhere	
143	S0602	9	9	17	3868	108	940,498291015625	273,369079589844						KF_010.jpg		0	nowhere	nowhere	
144	S0602	10	10	1	0	286	992,685852050781	453,149963378906						KF_011.jpg		0	fkf11	nowhere	
145	S0602	10	10	2	296	172	944,61962890625	544,625427246094						KF_011.jpg		0	fkf11	nowhere	
146	S0602	10	10	3	476	192	844,3876953125	504,205017089844						KF_011.jpg		0	fkf11	nowhere	
147	S0602	10	10	4	678	202	734,708923339844	472,414794921875						KF_011.jpg		0	fkf11	nowhere	
148	S0602	10	10	5	898	318	1016,77770996094	381,543243408203						KF_011.jpg		0	fkf11	nowhere	
149	S0602	10	10	6	1230	186	911,655395507813	474,530944824219						KF_011.jpg		0	fkf11	nowhere	
150	S0602	10	10	7	1424	348	953,519348144531	529,283325195313						KF_011.jpg		0	fkf11	nowhere	
151	S0602	10	10	8	1784	312	1080,25476074219	501,931823730469						KF_011.jpg		0	fkf11	nowhere	
152	S0602	10	10	9	2110	282	1165,91687011719	398,612579345703						KF_011.jpg		0	fkf11	nowhere	
153	S0602	10	10	10	2422	172	1182,64001464844	821,414978027344						KF_011.jpg		0	lkf11	nowhere	
154	S0602	10	10	11	2670	176	1173,95471191406	937,191101074219						KF_011.jpg		0	lkf11	nowhere	
155	S0602	10	10	12	2906	130	805,162170410156	454,297027587891						KF_011.jpg		0	fkf11	nowhere	
156	S0602	10	10	13	3044	140	883,494384765625	481,9296875						KF_011.jpg		0	fkf11	nowhere	
157	S0602	10	10	14	3186	154	864,514221191406	515,23974609375						KF_011.jpg		0	fkf11	nowhere	
158	S0602	10	10	15	3354	364	730,462707519531	482,648651123047						KF_011.jpg		0	fkf11	nowhere	
159	S0602	10	10	16	3758	236	1123,70422363281	375,894927978516						KF_011.jpg		0	fkf11	nowhere	
160	S0602	11	11	1	0	230	985,329284667969	452,05859375						KF_012.jpg		0	fkf12	nowhere	
161	S0602	11	11	2	240	158	955,221496582031	355,353759765625						KF_012.jpg		0	fkf12	nowhere	
162	S0602	11	11	3	414	214	937,95166015625	279,985137939453						KF_012.jpg		0	fkf12	nowhere	
163	S0602	11	11	4	630	82	990,328674316406	279,678558349609						KF_012.jpg		0	fkf12	nowhere	
164	S0602	11	11	5	756	454	236,247467041016	928,746215820313						KF_012.jpg		0	lkf12	nowhere	
165	S0602	11	11	6	1250	262	1055,48388671875	667,742309570313						KF_012.jpg		0	nowhere	nowhere	
166	S0602	11	11	7	1534	144	1057,14379882813	446,361602783203						KF_012.jpg		0	nowhere	nowhere	
167	S0602	11	11	8	1692	330	1058,48522949219	585,37841796875						KF_012.jpg		0	nowhere	nowhere	
168	S0602	11	11	9	2042	356	955,184387207031	245,942474365234						KF_012.jpg		0	fkf12	nowhere	
169	S0602	11	11	10	2470	150	610,660461425781	173,069702148438						KF_012.jpg		0	nowhere	nowhere	
170	S0602	11	11	11	2640	274	929,361450195313	236,436950683594						KF_012.jpg		0	fkf12	nowhere	
171	S0602	11	11	12	3052	220	952,607482910156	283,056732177734						KF_012.jpg		0	fkf12	nowhere	
172	S0602	11	11	13	3280	572	982,04833984375	213,315460205078						KF_012.jpg		0	fkf12	nowhere	
173	S0602	11	11	14	3860	194	928,049255371094	224,815322875977						KF_012.jpg		0	fkf12	nowhere	
174	S0602	12	12	1	0	176	985,238220214844	540,209106445313						KF_013.jpg		0	fkf13	nowhere	
175	S0602	12	12	2	200	124	1280,74926757813	484,519134521484						KF_013.jpg		0	fkf13	nowhere	
176	S0602	12	12	3	362	164	397,933685302734	71,804801940918						KF_013.jpg		0	lkf13	nowhere	
177	S0602	12	12	4	538	104	247,417007446289	32,9849014282227						KF_013.jpg		0	lkf13	nowhere	
178	S0602	12	12	5	644	112	226,305236816406	22,663158416748						KF_013.jpg		0	lkf13	nowhere	
179	S0602	12	12	6	796	278	435,892944335938	21,3257141113281						KF_013.jpg		0	lkf13	nowhere	
180	S0602	12	12	7	1088	232	254,831604003906	43,2786331176758						KF_013.jpg		0	lkf13	nowhere	
181	S0602	12	12	8	1336	216	86,6293716430664	12,1082611083984						KF_013.jpg		0	lkf13	nowhere	
182	S0602	12	12	9	1560	222	45,1419715881348	-13,5508909225464						KF_013.jpg		0	nowhere	nowhere	
183	S0602	12	12	10	1828	130	1219,43176269531	216,175765991211						KF_013.jpg		0	fkf13	nowhere	
184	S0602	12	12	11	1974	214	1224,73608398438	369,581451416016						KF_013.jpg		0	fkf13	nowhere	
185	S0602	12	12	12	2208	118	1416,63513183594	486,78662109375						KF_013.jpg		0	fkf13	nowhere	
186	S0602	12	12	13	2484	420	1365,45703125	465,7001953125						KF_013.jpg		0	fkf13	nowhere	
187	S0602	12	12	14	2906	530	1373,65222167969	488,601165771484						KF_013.jpg		0	fkf13	nowhere	
188	S0602	12	12	15	3580	296	1347,64416503906	449,503356933594						KF_013.jpg		0	fkf13	nowhere	
189	S0602	12	12	16	3884	138	1291,59265136719	439,121429443359						KF_013.jpg		0	fkf13	nowhere	
190	S0602	13	13	1	0	212	927,849548339844	502,334503173828						KF_014.jpg		0	nowhere	nowhere	
191	S0602	13	13	2	224	148	942,453308105469	336,374664306641						KF_014.jpg		0	fkf14	nowhere	
192	S0602	13	13	3	406	144	277,512298583984	240,804092407227						KF_014.jpg		0	lkf14	nowhere	
193	S0602	13	13	4	560	256	226,025634765625	172,834869384766						KF_014.jpg		0	lkf14	nowhere	
194	S0602	13	13	5	858	272	1016,89495849609	205,540893554688						KF_014.jpg		0	fkf14	nowhere	
195	S0602	13	13	6	1138	230	964,845581054688	254,439666748047						KF_014.jpg		0	fkf14	nowhere	
196	S0602	13	13	7	1426	218	937,222106933594	808,642700195313						KF_014.jpg		0	nowhere	nowhere	
197	S0602	13	13	8	1694	162	1774,27795410156	542,506103515625						KF_014.jpg		0	nowhere	nowhere	
198	S0602	13	13	9	1876	328	1765,4677734375	357,812194824219						KF_014.jpg		0	nowhere	nowhere	
199	S0602	13	13	10	2216	122	1671,58056640625	293,938720703125						KF_014.jpg		0	nowhere	nowhere	
200	S0602	13	13	11	2390	228	317,840087890625	378,889678955078						KF_014.jpg		0	lkf14	nowhere	
201	S0602	13	13	12	2632	348	113,453178405762	419,593048095703						KF_014.jpg		0	lkf14	nowhere	
202	S0602	13	13	13	3000	200	370,712829589844	363,247528076172						KF_014.jpg		0	lkf14	nowhere	
203	S0602	13	13	14	3300	162	919,853637695313	103,145126342773						KF_014.jpg		0	fkf14	nowhere	
204	S0602	13	13	15	3482	240	1137,78674316406	42,2942123413086						KF_014.jpg		0	nowhere	nowhere	
205	S0602	13	13	16	3740	176	969,882080078125	199,634811401367						KF_014.jpg		0	fkf14	nowhere	
206	S0602	13	13	17	3918	90	936,100036621094	248,352157592773						KF_014.jpg		0	fkf14	nowhere	
207	S0602	14	14	1	0	280	963,711975097656	555,668151855469						KF_015.jpg		0	nowhere	nowhere	
208	S0602	14	14	2	318	190	406,953125	598,515686035156						KF_015.jpg		0	fkf15	nowhere	
209	S0602	14	14	3	552	132	645,722351074219	695,713439941406						KF_015.jpg		0	fkf15	nowhere	
210	S0602	14	14	4	720	158	1323,44995117188	675,625						KF_015.jpg		0	nowhere	nowhere	
211	S0602	14	14	5	880	152	1349,55053710938	649,050720214844						KF_015.jpg		0	nowhere	nowhere	
212	S0602	14	14	6	1058	120	1523,48010253906	489,631164550781						KF_015.jpg		0	nowhere	nowhere	
213	S0602	14	14	7	1230	156	971,777404785156	106,184829711914						KF_015.jpg		0	lkf15	nowhere	
214	S0602	14	14	8	1562	202	871,749084472656	75,0725402832031						KF_015.jpg		0	lkf15	nowhere	
215	S0602	14	14	9	1774	196	958,690124511719	66,5323333740234						KF_015.jpg		0	lkf15	nowhere	
216	S0602	14	14	10	1988	138	1190,23425292969	46,6728630065918						KF_015.jpg		0	lkf15	nowhere	
217	S0602	14	14	11	2166	358	478,736663818359	606,280151367188						KF_015.jpg		0	fkf15	nowhere	
218	S0602	14	14	12	2542	216	360,613739013672	447,027587890625						KF_015.jpg		0	fkf15	nowhere	
219	S0602	14	14	13	2760	156	391,36962890625	413,64306640625						KF_015.jpg		0	fkf15	nowhere	
220	S0602	14	14	14	2946	290	689,910827636719	740,771362304688						KF_015.jpg		0	fkf15	nowhere	
221	S0602	14	14	15	3238	172	641,6494140625	759,937744140625						KF_015.jpg		0	fkf15	nowhere	
222	S0602	14	14	16	3466	272	1363,91577148438	642,940185546875						KF_015.jpg		0	nowhere	nowhere	
223	S0602	14	14	17	3760	142	1456,78015136719	471,787475585938						KF_015.jpg		0	nowhere	nowhere	
224	S0602	14	14	18	3904	102	1473,12878417969	415,957641601563						KF_015.jpg		0	nowhere	nowhere	
225	S0602	15	15	1	0	204	969,013732910156	486,305938720703						KF_016.jpg		0	nowhere	nowhere	
226	S0602	15	15	2	222	186	959,81689453125	234,837219238281						KF_016.jpg		0	fkf16	nowhere	
227	S0602	15	15	3	584	510	996,261962890625	109,579681396484						KF_016.jpg		0	fkf16	nowhere	
228	S0602	15	15	4	1112	150	961,68798828125	193,943435668945						KF_016.jpg		0	fkf16	nowhere	
229	S0602	15	15	5	1272	312	1004,45623779297	112,506980895996						KF_016.jpg		0	fkf16	nowhere	
230	S0602	15	15	6	1596	252	938,851013183594	225,156646728516						KF_016.jpg		0	fkf16	nowhere	
231	S0602	15	15	7	1850	212	947,763610839844	251,662582397461						KF_016.jpg		0	fkf16	nowhere	
232	S0602	15	15	8	2084	352	935,028686523438	543,036926269531						KF_016.jpg		0	nowhere	nowhere	
233	S0602	15	15	9	2488	278	983,656921386719	189,402191162109						KF_016.jpg		0	fkf16	nowhere	
234	S0602	15	15	10	2768	464	1013,20190429688	124,192710876465						KF_016.jpg		0	fkf16	nowhere	
235	S0602	15	15	11	3248	110	945,517761230469	278,866027832031						KF_016.jpg		0	fkf16	nowhere	
236	S0602	15	15	12	3422	176	438,139312744141	903,301086425781						KF_016.jpg		0	lkf16	nowhere	
237	S0602	15	15	13	3644	200	957,308166503906	664,726623535156						KF_016.jpg		0	nowhere	nowhere	
238	S0602	15	15	14	3882	126	296,848419189453	983,276611328125						KF_016.jpg		0	lkf16	nowhere	
239	S0602	16	16	1	0	236	967,014404296875	512,887451171875						KF_017.jpg		0	fkf17	nowhere	
240	S0602	16	16	2	294	368	1527,03308105469	122,522148132324						KF_017.jpg		0	lkf17	nowhere	
241	S0602	16	16	3	720	396	878,030517578125	472,702575683594						KF_017.jpg		0	fkf17	nowhere	
242	S0602	16	16	4	1118	170	864,540771484375	497,460479736328						KF_017.jpg		0	fkf17	nowhere	
243	S0602	16	16	5	1310	220	1084,79187011719	372,484680175781						KF_017.jpg		0	fkf17	nowhere	
244	S0602	16	16	6	1668	122	1036,46447753906	363,785552978516						KF_017.jpg		0	fkf17	nowhere	
245	S0602	16	16	7	1792	92	1009,79992675781	360,027709960938						KF_017.jpg		0	fkf17	nowhere	
246	S0602	16	16	8	1918	170	855,051330566406	506,684967041016						KF_017.jpg		0	fkf17	nowhere	
247	S0602	16	16	9	2106	110	852,837463378906	644,048217773438						KF_017.jpg		0	fkf17	nowhere	
248	S0602	16	16	10	2282	278	1565,17126464844	68,7464447021484						KF_017.jpg		0	lkf17	nowhere	
249	S0602	16	16	11	2572	268	1467,28759765625	68,8970336914063						KF_017.jpg		0	lkf17	nowhere	
250	S0602	16	16	12	2852	178	1549,28918457031	78,5177917480469						KF_017.jpg		0	lkf17	nowhere	
251	S0602	16	16	13	3038	190	1464,04992675781	67,5979232788086						KF_017.jpg		0	lkf17	nowhere	
252	S0602	16	16	14	3246	334	1659,97509765625	87,7374877929688						KF_017.jpg		0	lkf17	nowhere	
253	S0602	16	16	15	3590	334	1560,35876464844	89,6380920410156						KF_017.jpg		0	lkf17	nowhere	
254	S0602	16	16	16	3926	84	1511,73022460938	78,6976776123047						KF_017.jpg		0	lkf17	nowhere	
255	S0602	17	17	1	0	188	947,225219726563	462,798889160156						KF_018.jpg		0	fkf18	nowhere	
256	S0602	17	17	2	206	388	1167,87292480469	389,538330078125						KF_018.jpg		0	fkf18	nowhere	
257	S0602	17	17	3	622	168	1446,38366699219	164,122329711914						KF_018.jpg		0	lkf18	nowhere	
258	S0602	17	17	4	834	386	364,976806640625	195,12060546875						KF_018.jpg		0	nowhere	nowhere	
259	S0602	17	17	5	1290	382	1420,70959472656	119,318229675293						KF_018.jpg		0	lkf18	nowhere	
