ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
1	S3001	0	0	1	0	350	970,492797851563	541,216003417969						KF_001.jpg		0	nowhere	nowhere	
2	S3001	0	0	2	386	166	262,292816162109	766,585815429688						KF_001.jpg		0	lkf1	nowhere	
3	S3001	0	0	3	562	222	229,211578369141	830,509887695313						KF_001.jpg		0	lkf1	nowhere	
4	S3001	0	0	4	794	100	347,386260986328	869,911682128906						KF_001.jpg		0	lkf1	nowhere	
5	S3001	0	0	5	1226	138	1456,80456542969	931,412963867188						KF_001.jpg		0	nowhere	nowhere	
6	S3001	0	0	6	1444	136	1398,69458007813	884,150695800781						KF_001.jpg		0	nowhere	nowhere	
7	S3001	0	0	7	1872	482	1059,30627441406	178,476913452148						KF_001.jpg		0	fkf01	nowhere	
8	S3001	0	0	8	2356	106	1075,74072265625	158,186996459961						KF_001.jpg		0	fkf01	nowhere	
9	S3001	0	0	9	2492	340	1519,78552246094	144,808166503906						KF_001.jpg		0	nowhere	nowhere	
10	S3001	0	0	10	3086	190	1041,50524902344	430,232269287109						KF_001.jpg		0	nowhere	nowhere	
11	S3001	0	0	11	3278	100	1019,16265869141	450,143188476563						KF_001.jpg		0	nowhere	nowhere	
12	S3001	0	0	12	3388	226	1059,65979003906	523,9482421875						KF_001.jpg		0	nowhere	nowhere	
13	S3001	0	0	13	3616	236	1064,39050292969	551,205139160156						KF_001.jpg		0	nowhere	nowhere	
14	S3001	0	0	14	3854	158	1076,48742675781	519,84619140625						KF_001.jpg		0	nowhere	nowhere	
15	S3001	1	1	1	290	112	444,807037353516	670,543762207031						KF_002.jpg		0	nowhere	nowhere	
16	S3001	1	1	2	446	210	411,367126464844	882,7216796875						KF_002.jpg		0	lkf2	nowhere	
17	S3001	1	1	3	976	564	1669,80151367188	209,897216796875						KF_002.jpg		0	nowhere	nowhere	
18	S3001	1	1	4	1778	320	441,997619628906	753,5048828125						KF_002.jpg		0	lkf2	nowhere	
19	S3001	1	1	5	2100	184	457,732391357422	779,226928710938						KF_002.jpg		0	lkf2	nowhere	
20	S3001	1	1	6	2346	126	1730,85009765625	568,175048828125						KF_002.jpg		0	nowhere	nowhere	
21	S3001	1	1	7	2930	228	1661,240234375	723,793151855469						KF_002.jpg		0	nowhere	nowhere	
22	S3001	1	1	8	3160	236	1642,6982421875	731,933410644531						KF_002.jpg		0	nowhere	nowhere	
