ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
1	S1702	0	0	1	0	438	992,126770019531	545,05908203125						KF_001.jpg		0	nowhere	nowhere	
2	S1702	0	0	2	440	128	979,673950195313	517,061584472656						KF_001.jpg		0	nowhere	nowhere	
3	S1702	0	0	3	608	198	295,266998291016	771,81201171875						KF_001.jpg		0	lkf1	nowhere	
4	S1702	0	0	4	816	284	194,283218383789	805,293701171875						KF_001.jpg		0	lkf1	nowhere	
5	S1702	0	0	5	1110	344	229,636917114258	869,458984375						KF_001.jpg		0	lkf1	nowhere	
6	S1702	0	0	6	1776	150	1007,46063232422	353,985595703125						KF_001.jpg		0	nowhere	nowhere	
7	S1702	0	0	7	1942	208	1011,98480224609	175,725692749023						KF_001.jpg		0	fkf01	nowhere	
8	S1702	0	0	8	2192	648	1397,90270996094	774,824401855469						KF_001.jpg		0	nowhere	nowhere	
9	S1702	0	0	9	2850	370	1399,70678710938	847,536010742188						KF_001.jpg		0	nowhere	nowhere	
10	S1702	0	0	10	3286	150	1406,78405761719	807,067932128906						KF_001.jpg		0	nowhere	nowhere	
11	S1702	0	0	11	3588	410	1311,45324707031	381,874664306641						KF_001.jpg		0	nowhere	nowhere	
12	S1702	1	1	1	0	222	948,848266601563	493,365173339844						KF_002.jpg		0	nowhere	nowhere	
13	S1702	1	1	2	258	132	1672,20751953125	309,998504638672						KF_002.jpg		0	nowhere	nowhere	
14	S1702	1	1	3	400	464	1576,55969238281	259,436096191406						KF_002.jpg		0	fkf2	nowhere	
15	S1702	1	1	4	866	498	1572,06811523438	235,309997558594						KF_002.jpg		0	fkf2	nowhere	
16	S1702	1	1	5	1604	108	377,949035644531	890,29443359375						KF_002.jpg		0	lkf2	nowhere	
17	S1702	1	1	6	1714	304	411,367889404297	919,050231933594						KF_002.jpg		0	lkf2	nowhere	
18	S1702	1	1	7	2078	234	1581,33386230469	408,162719726563						KF_002.jpg		0	nowhere	nowhere	
19	S1702	1	1	8	2324	208	1579,29431152344	261,896209716797						KF_002.jpg		0	fkf2	nowhere	
20	S1702	1	1	9	2534	518	1561,45385742188	279,493896484375						KF_002.jpg		0	fkf2	nowhere	
21	S1702	1	1	10	3054	364	1575,67907714844	243,003265380859						KF_002.jpg		0	fkf2	nowhere	
22	S1702	1	1	11	3428	504	1568,99829101563	185,993759155273						KF_002.jpg		0	fkf2	nowhere	
23	S1702	2	2	1	0	176	704,332641601563	238,290908813477						KF_003.jpg		0	nowhere	nowhere	
24	S1702	2	2	2	210	138	1145,02282714844	389,728485107422						KF_003.jpg		0	fkf3	nowhere	
25	S1702	2	2	3	386	162	507,336547851563	827,818237304688						KF_003.jpg		0	nowhere	nowhere	
26	S1702	2	2	4	564	196	321,624206542969	917,665588378906						KF_003.jpg		0	lkf3	nowhere	
27	S1702	2	2	5	794	128	649,815490722656	897,927673339844						KF_003.jpg		0	lkf3	nowhere	
28	S1702	2	2	6	1206	94	1219,44152832031	226,900024414063						KF_003.jpg		0	fkf3	nowhere	
29	S1702	2	2	7	1374	722	1178,55749511719	266,345855712891						KF_003.jpg		0	fkf3	nowhere	
30	S1702	2	2	8	2110	276	1160,84838867188	174,502136230469						KF_003.jpg		0	fkf3	nowhere	
31	S1702	2	2	9	2430	204	1272,63208007813	850,393371582031						KF_003.jpg		0	nowhere	nowhere	
32	S1702	2	2	10	2732	150	1258,93969726563	418,0302734375						KF_003.jpg		0	nowhere	nowhere	
33	S1702	2	2	11	2900	450	1192,42517089844	230,580963134766						KF_003.jpg		0	fkf3	nowhere	
34	S1702	2	2	12	3370	228	1161,13940429688	194,457366943359						KF_003.jpg		0	fkf3	nowhere	
35	S1702	2	2	13	3716	302	1176,29284667969	156,721740722656						KF_003.jpg		0	fkf3	nowhere	
36	S1702	3	3	1	0	252	987,987243652344	520,44482421875						KF_004.jpg		0	lkf4	nowhere	
37	S1702	3	3	2	262	252	1009,07092285156	430,388122558594						KF_004.jpg		0	lkf4	nowhere	
38	S1702	3	3	3	546	292	660,370056152344	193,108825683594						KF_004.jpg		0	nowhere	nowhere	
39	S1702	3	3	4	840	120	621,532836914063	216,168884277344						KF_004.jpg		0	fkf4	nowhere	
40	S1702	3	3	5	1322	336	660,340698242188	337,120727539063						KF_004.jpg		0	nowhere	nowhere	
41	S1702	3	3	6	1682	770	1089,32434082031	458,859680175781						KF_004.jpg		0	lkf4	nowhere	
42	S1702	3	3	7	2468	248	1288,76208496094	468,130401611328						KF_004.jpg		0	lkf4	nowhere	
43	S1702	3	3	8	2766	136	1108,76806640625	504,8203125						KF_004.jpg		0	lkf4	nowhere	
44	S1702	3	3	9	2990	134	977,316040039063	459,449981689453						KF_004.jpg		0	lkf4	nowhere	
45	S1702	3	3	10	3168	278	564,825012207031	181,408599853516						KF_004.jpg		0	fkf4	nowhere	
46	S1702	3	3	11	3454	542	634,136108398438	247,431289672852						KF_004.jpg		0	fkf4	nowhere	
47	S1702	4	4	1	0	212	974,603698730469	551,388732910156						KF_005.jpg		0	nowhere	nowhere	
48	S1702	4	4	2	228	106	1015,78515625	311,475952148438						KF_005.jpg		0	fkf5	nowhere	
49	S1702	4	4	3	390	220	1005,48364257813	228,879287719727						KF_005.jpg		0	fkf5	nowhere	
50	S1702	4	4	4	664	194	1438,94055175781	721,888732910156						KF_005.jpg		0	nowhere	nowhere	
51	S1702	4	4	5	894	308	840,936218261719	750,345581054688						KF_005.jpg		0	nowhere	nowhere	
52	S1702	4	4	6	1358	116	1015,61535644531	258,257598876953						KF_005.jpg		0	fkf5	nowhere	
53	S1702	4	4	7	1476	594	1053,77319335938	289,419342041016						KF_005.jpg		0	fkf5	nowhere	
54	S1702	4	4	8	2082	268	1033,53393554688	178,807464599609						KF_005.jpg		0	fkf5	nowhere	
55	S1702	4	4	9	2352	126	1037,96557617188	214,157745361328						KF_005.jpg		0	fkf5	nowhere	
56	S1702	4	4	10	2532	180	1017,36932373047	206,318725585938						KF_005.jpg		0	fkf5	nowhere	
57	S1702	4	4	11	2978	470	842,878723144531	789,678955078125						KF_005.jpg		0	nowhere	nowhere	
58	S1702	4	4	12	3756	100	1017,95892333984	277,778411865234						KF_005.jpg		0	fkf5	nowhere	
59	S1702	4	4	13	3858	184	1047,97290039063	228,386108398438						KF_005.jpg		0	fkf5	nowhere	
60	S1702	5	5	1	0	238	1019,42260742188	633,462524414063						KF_006.jpg		0	nowhere	nowhere	
61	S1702	5	5	2	280	184	907,828979492188	468,238922119141						KF_006.jpg		0	nowhere	nowhere	
62	S1702	5	5	3	504	582	1657,26782226563	990,082946777344						KF_006.jpg		0	lkf6	nowhere	
63	S1702	5	5	4	1378	158	1341,23986816406	398,472534179688						KF_006.jpg		0	nowhere	nowhere	
64	S1702	5	5	5	1580	158	796,164916992188	279,19873046875						KF_006.jpg		0	nowhere	nowhere	
65	S1702	5	5	6	1770	362	739,992431640625	281,050018310547						KF_006.jpg		0	nowhere	nowhere	
66	S1702	5	5	7	2142	342	675,188232421875	349,619262695313						KF_006.jpg		0	nowhere	nowhere	
67	S1702	5	5	8	2486	224	712,82763671875	349,236175537109						KF_006.jpg		0	nowhere	nowhere	
68	S1702	5	5	9	2730	374	349,683013916016	317,551544189453						KF_006.jpg		0	nowhere	nowhere	
69	S1702	5	5	10	3122	552	519,148254394531	472,722045898438						KF_006.jpg		0	nowhere	nowhere	
70	S1702	5	5	11	3698	208	874,624633789063	410,064727783203						KF_006.jpg		0	nowhere	nowhere	
71	S1702	5	5	12	3920	96	1007,45709228516	429,667236328125						KF_006.jpg		0	nowhere	nowhere	
72	S1702	6	6	1	0	214	1001,65197753906	593,620422363281						KF_007.jpg		0	nowhere	nowhere	
73	S1702	6	6	2	244	140	1296,61975097656	309,270355224609						KF_007.jpg		0	fkf7	nowhere	
74	S1702	6	6	3	386	82	1296,22863769531	262,050048828125						KF_007.jpg		0	fkf7	nowhere	
75	S1702	6	6	4	504	270	744,813049316406	82,4749984741211						KF_007.jpg		0	lkf7	nowhere	
76	S1702	6	6	5	782	224	660,003540039063	84,5044097900391						KF_007.jpg		0	lkf7	nowhere	
77	S1702	6	6	6	1036	154	1273,84985351563	169,403839111328						KF_007.jpg		0	fkf7	nowhere	
78	S1702	6	6	7	1200	418	1340,22143554688	264,30908203125						KF_007.jpg		0	fkf7	nowhere	
79	S1702	6	6	8	1620	112	1332,15612792969	287,708770751953						KF_007.jpg		0	fkf7	nowhere	
80	S1702	6	6	9	1734	462	1323,12084960938	332,106536865234						KF_007.jpg		0	fkf7	nowhere	
81	S1702	6	6	10	2198	142	1328,65795898438	356,726348876953						KF_007.jpg		0	fkf7	nowhere	
82	S1702	6	6	11	2376	236	1082,673828125	809,058715820313						KF_007.jpg		0	nowhere	nowhere	
83	S1702	6	6	12	2642	164	1284,46520996094	309,562652587891						KF_007.jpg		0	fkf7	nowhere	
84	S1702	6	6	13	2816	1146	1337,63989257813	345,904602050781						KF_007.jpg		0	fkf7	nowhere	
85	S1702	7	7	1	92	212	973,589904785156	607,252380371094						KF_008.jpg		0	fkf8	nowhere	
86	S1702	7	7	2	434	334	817,501770019531	576,364318847656						KF_008.jpg		0	fkf8	nowhere	
87	S1702	7	7	3	804	180	1477,16625976563	774,347412109375						KF_008.jpg		0	lkf8	nowhere	
88	S1702	7	7	4	996	506	1532,41845703125	857,4609375						KF_008.jpg		0	lkf8	nowhere	
89	S1702	7	7	5	1504	170	1559,9560546875	882,03125						KF_008.jpg		0	lkf8	nowhere	
90	S1702	7	7	6	1712	204	1073,24365234375	452,1689453125						KF_008.jpg		0	fkf8	nowhere	
91	S1702	7	7	7	1936	330	993,632080078125	273,272827148438						KF_008.jpg		0	fkf8	nowhere	
92	S1702	7	7	8	2282	286	878,502563476563	406,655456542969						KF_008.jpg		0	fkf8	nowhere	
93	S1702	7	7	9	2588	372	920,789611816406	548,966491699219						KF_008.jpg		0	fkf8	nowhere	
94	S1702	7	7	10	2968	292	856,038818359375	588,216369628906						KF_008.jpg		0	fkf8	nowhere	
95	S1702	7	7	11	3330	214	967,11181640625	493,096282958984						KF_008.jpg		0	fkf8	nowhere	
96	S1702	7	7	12	3732	286	957,015930175781	299,289672851563						KF_008.jpg		0	fkf8	nowhere	
97	S1702	8	8	1	0	298	1019,04333496094	557,462768554688						KF_009.jpg		0	fkf9	nowhere	
98	S1702	8	8	2	480	666	1516,81713867188	103,05362701416						KF_009.jpg		0	lkf9	nowhere	
99	S1702	8	8	3	1156	262	1592,361328125	124,372703552246						KF_009.jpg		0	lkf9	nowhere	
100	S1702	8	8	4	1456	308	1024,81335449219	481,352172851563						KF_009.jpg		0	fkf9	nowhere	
101	S1702	8	8	5	1766	204	1009,85711669922	498,505737304688						KF_009.jpg		0	fkf9	nowhere	
102	S1702	8	8	6	2000	236	752,828674316406	783,973205566406						KF_009.jpg		0	nowhere	nowhere	
103	S1702	8	8	7	2736	86	964,947814941406	464,834075927734						KF_009.jpg		0	fkf9	nowhere	
104	S1702	8	8	8	2824	484	1002,67553710938	453,852203369141						KF_009.jpg		0	fkf9	nowhere	
105	S1702	8	8	9	3350	142	1348,85144042969	101,227798461914						KF_009.jpg		0	nowhere	nowhere	
106	S1702	8	8	10	3512	394	1490,43786621094	86,0025253295898						KF_009.jpg		0	lkf9	nowhere	
107	S1702	9	9	1	0	400	1006,44708251953	600,301330566406						KF_010.jpg		0	nowhere	nowhere	
108	S1702	9	9	2	402	140	987,984680175781	565,671813964844						KF_010.jpg		0	nowhere	nowhere	
109	S1702	9	9	3	576	194	1505,86865234375	1006,54730224609						KF_010.jpg		0	lkf10	nowhere	
110	S1702	9	9	4	776	238	1422,70483398438	1060,00769042969						KF_010.jpg		0	lkf10	nowhere	
111	S1702	9	9	5	1028	110	1606,75549316406	1069,11254882813						KF_010.jpg		0	nowhere	nowhere	
112	S1702	9	9	6	1140	98	1637,13598632813	1070,66613769531						KF_010.jpg		0	nowhere	nowhere	
113	S1702	9	9	7	1240	120	1689,73937988281	1079,427734375						KF_010.jpg		0	nowhere	nowhere	
114	S1702	9	9	8	1576	150	900,53564453125	122,011817932129						KF_010.jpg		0	fkf10	nowhere	
115	S1702	9	9	9	1728	316	855,095153808594	118,195594787598						KF_010.jpg		0	fkf10	nowhere	
116	S1702	9	9	10	2078	564	824,426818847656	648,18701171875						KF_010.jpg		0	nowhere	nowhere	
117	S1702	9	9	11	2652	270	877,541137695313	599,839050292969						KF_010.jpg		0	nowhere	nowhere	
118	S1702	9	9	12	2958	394	901,979553222656	334,542938232422						KF_010.jpg		0	nowhere	nowhere	
119	S1702	9	9	13	3392	224	887,46826171875	136,186706542969						KF_010.jpg		0	fkf10	nowhere	
120	S1702	9	9	14	3654	362	710,058532714844	806,263671875						KF_010.jpg		0	nowhere	nowhere	
121	S1702	10	10	1	0	280	1038,02270507813	614,769470214844						KF_011.jpg		0	nowhere	nowhere	
122	S1702	10	10	2	312	202	1182,86279296875	837,651733398438						KF_011.jpg		0	lkf11	nowhere	
123	S1702	10	10	3	522	214	1122,78466796875	917,337951660156						KF_011.jpg		0	lkf11	nowhere	
124	S1702	10	10	4	766	228	919,701904296875	559,016479492188						KF_011.jpg		0	fkf11	nowhere	
125	S1702	10	10	5	1002	466	975,448303222656	586,541015625						KF_011.jpg		0	fkf11	nowhere	
