ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group	
51	S0302	3	3	3	376	160	1055,57397460938	455,477722167969						KF_004.jpg		0	lkf4	nowhere	
52	S0302	3	3	4	550	202	1211,408203125	446,48828125						KF_004.jpg		0	lkf4	nowhere	
53	S0302	3	3	5	762	160	1336,72229003906	449,967926025391						KF_004.jpg		0	lkf4	nowhere	
54	S0302	3	3	6	960	290	544,591735839844	292,500762939453						KF_004.jpg		0	fkf4	nowhere	
55	S0302	3	3	7	1252	210	509,969787597656	273,501831054688						KF_004.jpg		0	fkf4	nowhere	
56	S0302	3	3	8	1472	174	561,926086425781	217,943161010742						KF_004.jpg		0	fkf4	nowhere	
57	S0302	3	3	9	1680	336	557,659790039063	743,9833984375						KF_004.jpg		0	nowhere	nowhere	
58	S0302	3	3	10	2056	180	1141,67895507813	499,789031982422						KF_004.jpg		0	lkf4	nowhere	
59	S0302	3	3	11	2250	234	1255,27026367188	443,805053710938						KF_004.jpg		0	lkf4	nowhere	
60	S0302	3	3	12	2494	122	1365,49975585938	445,730682373047						KF_004.jpg		0	lkf4	nowhere	
61	S0302	3	3	13	2868	158	861,235168457031	809,153686523438						KF_004.jpg		0	nowhere	nowhere	
62	S0302	3	3	14	3032	388	902,204833984375	873,809997558594						KF_004.jpg		0	nowhere	nowhere	
63	S0302	3	3	15	3428	396	965,708984375	812,287231445313						KF_004.jpg		0	nowhere	nowhere	
64	S0302	3	3	16	3826	138	936,491394042969	799,355651855469						KF_004.jpg		0	nowhere	nowhere	
65	S0302	4	4	1	0	224	1004,77783203125	606,837158203125						KF_005.jpg		0	nowhere	nowhere	
66	S0302	4	4	2	250	136	1033,31005859375	264,888427734375						KF_005.jpg		0	fkf5	nowhere	
67	S0302	4	4	3	388	160	1003,90509033203	237,248138427734						KF_005.jpg		0	fkf5	nowhere	
68	S0302	4	4	4	558	140	1003,66473388672	124,360572814941						KF_005.jpg		0	fkf5	nowhere	
69	S0302	4	4	5	708	178	1008,24139404297	247,287811279297						KF_005.jpg		0	fkf5	nowhere	
70	S0302	4	4	6	900	172	932,13916015625	101,202308654785						KF_005.jpg		0	fkf5	nowhere	
71	S0302	4	4	7	1092	308	738,446533203125	207,051574707031						KF_005.jpg		0	fkf5	nowhere	
72	S0302	4	4	8	1402	156	713,023986816406	247,982299804688						KF_005.jpg		0	fkf5	nowhere	
73	S0302	4	4	9	1592	340	822,973022460938	791,416320800781						KF_005.jpg		0	nowhere	nowhere	
74	S0302	4	4	10	1942	266	772,326843261719	890,176940917969						KF_005.jpg		0	nowhere	nowhere	
75	S0302	4	4	11	2244	332	1416,81469726563	946,751586914063						KF_005.jpg		0	lkf5	nowhere	
76	S0302	4	4	12	2610	214	998,082397460938	819,203552246094						KF_005.jpg		0	nowhere	nowhere	
77	S0302	4	4	13	3036	488	1020,06951904297	262,998016357422						KF_005.jpg		0	fkf5	nowhere	
78	S0302	4	4	14	3534	182	1040,56079101563	395,537994384766						KF_005.jpg		0	fkf5	nowhere	
79	S0302	4	4	15	3718	138	1046,19714355469	351,728454589844						KF_005.jpg		0	fkf5	nowhere	
80	S0302	4	4	16	3876	126	1003,234375	134,357788085938						KF_005.jpg		0	fkf5	nowhere	
81	S0302	5	5	1	0	178	992,098754882813	573,803283691406						KF_006.jpg		0	nowhere	nowhere	
82	S0302	5	5	2	208	104	666,650817871094	325,786743164063						KF_006.jpg		0	nowhere	nowhere	
83	S0302	5	5	3	382	206	643,1865234375	232,280746459961						KF_006.jpg		0	fkf006	nowhere	
84	S0302	5	5	4	614	678	267,148529052734	307,359405517578						KF_006.jpg		0	nowhere	nowhere	
85	S0302	5	5	5	1320	198	501,130035400391	525,458984375						KF_006.jpg		0	nowhere	nowhere	
86	S0302	5	5	6	1520	168	457,703491210938	535,250549316406						KF_006.jpg		0	nowhere	nowhere	
87	S0302	5	5	7	1716	222	827,171569824219	806,395690917969						KF_006.jpg		0	nowhere	nowhere	
88	S0302	5	5	8	1950	252	945,618774414063	867,108581542969						KF_006.jpg		0	nowhere	nowhere	
89	S0302	5	5	9	2204	276	989,151977539063	868,084350585938						KF_006.jpg		0	nowhere	nowhere	
90	S0302	5	5	10	2508	288	865,362915039063	623,779541015625						KF_006.jpg		0	nowhere	nowhere	
91	S0302	5	5	11	2820	224	705,438110351563	334,183135986328						KF_006.jpg		0	nowhere	nowhere	
92	S0302	5	5	12	3052	552	697,021240234375	247,576232910156						KF_006.jpg		0	fkf006	nowhere	
93	S0302	5	5	13	3624	388	861,734191894531	418,214263916016						KF_006.jpg		0	nowhere	nowhere	
94	S0302	6	6	1	0	182	967,234802246094	577,322875976563						KF_007.jpg		0	nowhere	nowhere	
95	S0302	6	6	2	210	174	1263,56140136719	372,134094238281						KF_007.jpg		0	fkf7	nowhere	
96	S0302	6	6	3	394	278	1323,32421875	313,896392822266						KF_007.jpg		0	fkf7	nowhere	
97	S0302	6	6	4	674	166	1302,892578125	292,452392578125						KF_007.jpg		0	fkf7	nowhere	
98	S0302	6	6	5	852	478	1302,47827148438	374,096557617188						KF_007.jpg		0	fkf7	nowhere	
99	S0302	6	6	6	1364	180	1147,85717773438	804,674621582031						KF_007.jpg		0	nowhere	nowhere	
