ID	SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Length	PosX	PosY	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	AOI	AOI group
695	S0102	43	43	7	1350	296	1215,29357910156	195,75634765625						KF_044.jpg		0	f2kf44	nowhere	
696	S0102	43	43	8	1686	262	982,994750976563	797,099182128906						KF_044.jpg		0	nowhere	nowhere	
697	S0102	43	43	9	1956	902	897,074035644531	813,453918457031						KF_044.jpg		0	nowhere	nowhere	
698	S0102	43	43	10	2860	814	914,448608398438	842,986694335938						KF_044.jpg		0	nowhere	nowhere	
699	S0102	43	43	11	3682	298	998,932006835938	823,183288574219						KF_044.jpg		0	nowhere	nowhere	
700	S0102	44	44	1	0	314	955,5087890625	554,597961425781						KF_045.jpg		0	nowhere	nowhere	
701	S0102	44	44	2	354	166	476,1357421875	847,601196289063						KF_045.jpg		0	lkf45	nowhere	
702	S0102	44	44	3	534	114	346,539642333984	834,210266113281						KF_045.jpg		0	lkf45	nowhere	
703	S0102	44	44	4	686	168	753,284790039063	220,250549316406						KF_045.jpg		0	f1kf45	nowhere	
704	S0102	44	44	5	862	498	800,14404296875	138,494400024414						KF_045.jpg		0	f1kf45	nowhere	
705	S0102	44	44	6	1362	256	818,661376953125	197,73876953125						KF_045.jpg		0	f1kf45	nowhere	
706	S0102	44	44	7	1620	148	787,955993652344	172,113327026367						KF_045.jpg		0	f1kf45	nowhere	
707	S0102	44	44	8	2150	310	896,772216796875	514,570190429688						KF_045.jpg		0	nowhere	nowhere	
708	S0102	44	44	9	2474	128	812,564636230469	499,643157958984						KF_045.jpg		0	nowhere	nowhere	
709	S0102	44	44	10	2628	178	747,070129394531	145,710006713867						KF_045.jpg		0	f1kf45	nowhere	
710	S0102	44	44	11	2808	100	766,566711425781	171,772552490234						KF_045.jpg		0	f1kf45	nowhere	
711	S0102	44	44	12	2938	272	336,454681396484	303,151031494141						KF_045.jpg		0	f2kf45	nowhere	
712	S0102	44	44	13	3212	176	314,269653320313	266,721405029297						KF_045.jpg		0	f2kf45	nowhere	
713	S0102	44	44	14	3396	276	357,443756103516	198,194259643555						KF_045.jpg		0	f2kf45	nowhere	
714	S0102	44	44	15	3688	190	326,692718505859	296,539642333984						KF_045.jpg		0	f2kf45	nowhere	
715	S0102	45	45	1	52	172	866,000183105469	411,812683105469						KF_046.jpg		0	nowhere	nowhere	
716	S0102	45	45	2	234	132	947,526794433594	477,804473876953						KF_046.jpg		0	nowhere	nowhere	
717	S0102	45	45	3	414	256	1025,67126464844	361,274475097656						KF_046.jpg		0	fkf46	nowhere	
718	S0102	45	45	4	672	242	1043,23791503906	349,143432617188						KF_046.jpg		0	fkf46	nowhere	
719	S0102	45	45	5	980	218	944,81005859375	598,220092773438						KF_046.jpg		0	nowhere	nowhere	
720	S0102	45	45	6	1494	96	759,302062988281	299,983642578125						KF_046.jpg		0	nowhere	nowhere	
721	S0102	45	45	7	1608	178	627,393310546875	124,67333984375						KF_046.jpg		0	lkf46	nowhere	
722	S0102	45	45	8	1794	216	564,408203125	98,293571472168						KF_046.jpg		0	nowhere	nowhere	
723	S0102	45	45	9	2044	204	1025,74768066406	428,054473876953						KF_046.jpg		0	fkf46	nowhere	
724	S0102	45	45	10	2250	480	1014,71728515625	382,232635498047						KF_046.jpg		0	fkf46	nowhere	
725	S0102	45	45	11	2782	190	1059,05834960938	727,556335449219						KF_046.jpg		0	nowhere	nowhere	
726	S0102	45	45	12	3006	174	1302,61926269531	901,505615234375						KF_046.jpg		0	nowhere	nowhere	
727	S0102	45	45	13	3190	206	1417,89709472656	920,620056152344						KF_046.jpg		0	nowhere	nowhere	
728	S0102	45	45	14	3432	262	961,813720703125	673,860595703125						KF_046.jpg		0	nowhere	nowhere	
729	S0102	45	45	15	3702	302	902,869140625	618,742858886719						KF_046.jpg		0	nowhere	nowhere	
730	S0102	46	46	1	0	174	974,198791503906	597,912658691406						KF_047.jpg		0	nowhere	nowhere	
731	S0102	46	46	2	190	92	985,815002441406	369,272369384766						KF_047.jpg		0	fkf47	nowhere	
732	S0102	46	46	3	332	138	281,330017089844	974,495666503906						KF_047.jpg		0	lkf47	nowhere	
733	S0102	46	46	4	472	126	253,379669189453	952,854858398438						KF_047.jpg		0	lkf47	nowhere	
734	S0102	46	46	5	770	132	1032,29260253906	321,182098388672						KF_047.jpg		0	fkf47	nowhere	
735	S0102	46	46	6	964	168	242,185897827148	943,429382324219						KF_047.jpg		0	nowhere	nowhere	
736	S0102	46	46	7	1140	194	168,466384887695	950,095092773438						KF_047.jpg		0	nowhere	nowhere	
737	S0102	46	46	8	1356	252	384,4267578125	976,213195800781						KF_047.jpg		0	lkf47	nowhere	
738	S0102	46	46	9	1622	136	469,579650878906	977,124572753906						KF_047.jpg		0	lkf47	nowhere	
739	S0102	46	46	10	1774	274	651,563720703125	1008,74060058594						KF_047.jpg		0	lkf47	nowhere	
740	S0102	46	46	11	2230	146	983,881103515625	347,521667480469						KF_047.jpg		0	fkf47	nowhere	
741	S0102	46	46	12	2392	220	1030,04235839844	233,099945068359						KF_047.jpg		0	fkf47	nowhere	
742	S0102	46	46	13	2614	234	1068,05395507813	231,957641601563						KF_047.jpg		0	fkf47	nowhere	
743	S0102	46	46	14	2856	150	999,213195800781	242,767120361328						KF_047.jpg		0	fkf47	nowhere	
744	S0102	46	46	15	3008	134	1005,65155029297	222,20442199707						KF_047.jpg		0	fkf47	nowhere	
745	S0102	46	46	16	3168	240	1132,77209472656	355,628051757813						KF_047.jpg		0	fkf47	nowhere	
746	S0102	46	46	17	3422	212	1014,63842773438	355,174713134766						KF_047.jpg		0	fkf47	nowhere	
747	S0102	46	46	18	3648	196	974,395935058594	315,941436767578						KF_047.jpg		0	fkf47	nowhere	
748	S0102	46	46	19	3846	170	965,571105957031	266,202331542969						KF_047.jpg		0	fkf47	nowhere	
749	S0102	47	47	1	0	254	941,7099609375	578,001525878906						KF_048.jpg		0	nowhere	nowhere	
750	S0102	47	47	2	298	160	871,255615234375	871,244384765625						KF_048.jpg		0	nowhere	nowhere	
751	S0102	47	47	3	494	170	230,145324707031	874,423156738281						KF_048.jpg		0	lkf48	nowhere	
752	S0102	47	47	4	674	180	123,707695007324	854,717712402344						KF_048.jpg		0	lkf48	nowhere	
753	S0102	47	47	5	910	172	781,700134277344	382,080535888672						KF_048.jpg		0	fkf48	nowhere	
754	S0102	47	47	6	1092	178	808,930114746094	268,273376464844						KF_048.jpg		0	fkf48	nowhere	
755	S0102	47	47	7	1278	222	882,963562011719	262,240234375						KF_048.jpg		0	fkf48	nowhere	
756	S0102	47	47	8	1510	220	838,250183105469	320,101776123047						KF_048.jpg		0	fkf48	nowhere	
757	S0102	47	47	9	1776	208	821,037048339844	948,558166503906						KF_048.jpg		0	nowhere	nowhere	
758	S0102	47	47	10	1986	230	861,64306640625	951,086547851563						KF_048.jpg		0	nowhere	nowhere	
759	S0102	47	47	11	2224	522	946,451782226563	919,836486816406						KF_048.jpg		0	nowhere	nowhere	
760	S0102	47	47	12	2748	226	886,412292480469	910,598083496094						KF_048.jpg		0	nowhere	nowhere	
761	S0102	47	47	13	3010	328	828,203002929688	299,113952636719						KF_048.jpg		0	fkf48	nowhere	
762	S0102	47	47	14	3346	344	824,604919433594	392,78955078125						KF_048.jpg		0	fkf48	nowhere	
763	S0102	47	47	15	3720	300	601,37548828125	648,958190917969						KF_048.jpg		0	nowhere	nowhere	
764	S0102	48	48	1	22	176	913,185363769531	603,856262207031						KF_049.jpg		0	nowhere	nowhere	
765	S0102	48	48	2	238	174	778,887634277344	85,1193237304688						KF_049.jpg		0	fkf49	nowhere	
766	S0102	48	48	3	480	120	1189,05895996094	802,121276855469						KF_049.jpg		0	lkf49	nowhere	
767	S0102	48	48	4	614	360	1182,18762207031	909,62353515625						KF_049.jpg		0	lkf49	nowhere	
768	S0102	48	48	5	976	286	1152,06616210938	942,376403808594						KF_049.jpg		0	nowhere	nowhere	
769	S0102	48	48	6	1264	230	1175,41296386719	924,742553710938						KF_049.jpg		0	lkf49	nowhere	
770	S0102	48	48	7	1496	444	1247,18444824219	935,303588867188						KF_049.jpg		0	lkf49	nowhere	
771	S0102	48	48	8	1942	202	1271,26184082031	949,413696289063						KF_049.jpg		0	lkf49	nowhere	
772	S0102	48	48	9	2146	208	1246,20788574219	944,857543945313						KF_049.jpg		0	lkf49	nowhere	
773	S0102	48	48	10	2356	174	1273,52258300781	939,9443359375						KF_049.jpg		0	lkf49	nowhere	
774	S0102	48	48	11	2568	198	914,270690917969	250,453979492188						KF_049.jpg		0	nowhere	nowhere	
775	S0102	48	48	12	2784	178	830,165466308594	87,0011215209961						KF_049.jpg		0	fkf49	nowhere	
776	S0102	48	48	13	2964	296	814,647583007813	21,6281909942627						KF_049.jpg		0	fkf49	nowhere	
777	S0102	48	48	14	3326	368	787,039184570313	569,972473144531						KF_049.jpg		0	nowhere	nowhere	
778	S0102	48	48	15	3706	306	844,086181640625	500,360443115234						KF_049.jpg		0	nowhere	nowhere	
779	S0102	49	49	1	0	92	922,870178222656	593,570190429688						KF_050.jpg		0	nowhere	nowhere	
780	S0102	49	49	2	94	88	927,700073242188	569,442321777344						KF_050.jpg		0	nowhere	nowhere	
781	S0102	49	49	3	208	130	1045,92578125	257,663635253906						KF_050.jpg		0	fkf50	nowhere	
782	S0102	49	49	4	348	160	1004,2431640625	208,599975585938						KF_050.jpg		0	fkf50	nowhere	
783	S0102	49	49	5	554	156	198,730361938477	708,412719726563						KF_050.jpg		0	lkf50	nowhere	
784	S0102	49	49	6	720	142	93,2541656494141	706,227783203125						KF_050.jpg		0	lkf50	nowhere	
785	S0102	49	49	7	864	332	31,4107818603516	724,10595703125						KF_050.jpg		0	lkf50	nowhere	
786	S0102	49	49	8	1204	154	113,514106750488	761,621704101563						KF_050.jpg		0	lkf50	nowhere	
787	S0102	49	49	9	1368	190	180,957290649414	788,476989746094						KF_050.jpg		0	lkf50	nowhere	
788	S0102	49	49	10	1568	162	277,056121826172	802,450073242188						KF_050.jpg		0	lkf50	nowhere	
789	S0102	49	49	11	1740	160	378,379089355469	797,061828613281						KF_050.jpg		0	lkf50	nowhere	
790	S0102	49	49	12	1902	198	404,994049072266	804,050842285156						KF_050.jpg		0	lkf50	nowhere	
791	S0102	49	49	13	2114	118	531,905029296875	797,509826660156						KF_050.jpg		0	lkf50	nowhere	
792	S0102	49	49	14	2296	160	775,84814453125	851,050415039063						KF_050.jpg		0	nowhere	nowhere	
793	S0102	49	49	15	2466	188	777,651489257813	775,930480957031						KF_050.jpg		0	nowhere	nowhere	
794	S0102	49	49	16	2686	100	1048,90393066406	297,745147705078						KF_050.jpg		0	fkf50	nowhere	
795	S0102	49	49	17	2788	84	1056,06274414063	270,948822021484						KF_050.jpg		0	fkf50	nowhere	
796	S0102	49	49	18	2874	334	1056,27758789063	209,914337158203						KF_050.jpg		0	fkf50	nowhere	
797	S0102	49	49	19	3220	320	1119,86193847656	248,734161376953						KF_050.jpg		0	fkf50	nowhere	
798	S0102	49	49	20	3576	238	1419,44873046875	322,882476806641						KF_050.jpg		0	nowhere	nowhere	
799	S0102	49	49	21	3850	154	1073,81164550781	212,037155151367						KF_050.jpg		0	fkf50	nowhere	
800	S0102	50	50	1	0	290	932,5771484375	605,662963867188						KF_051.jpg		0	nowhere	nowhere	
801	S0102	50	50	2	320	594	720,558471679688	270,130859375						KF_051.jpg		0	fkf51	nowhere	
802	S0102	50	50	3	916	292	743,44189453125	281,189117431641						KF_051.jpg		0	fkf51	nowhere	
803	S0102	50	50	4	1266	218	697,462707519531	907,593688964844						KF_051.jpg		0	lkf51	nowhere	
804	S0102	50	50	5	1494	898	628,278259277344	939,690002441406						KF_051.jpg		0	lkf51	nowhere	
805	S0102	50	50	6	2418	278	660,077209472656	465,847961425781						KF_051.jpg		0	nowhere	nowhere	
806	S0102	50	50	7	2714	1050	678,196533203125	291,593200683594						KF_051.jpg		0	fkf51	nowhere	
807	S0102	50	50	8	3774	206	627,592224121094	336,521148681641						KF_051.jpg		0	fkf51	nowhere	
808	S0102	51	51	1	0	236	1002,16729736328	583,554565429688						KF_052.jpg		0	nowhere	nowhere	
809	S0102	51	51	2	272	144	1197,25476074219	274,145202636719						KF_052.jpg		0	fkf52	nowhere	
810	S0102	51	51	3	468	114	907,106811523438	73,2034530639648						KF_052.jpg		0	lkf52	nowhere	
811	S0102	51	51	4	600	168	738,925842285156	59,9835319519043						KF_052.jpg		0	nowhere	nowhere	
812	S0102	51	51	5	770	94	723,012451171875	43,4729156494141						KF_052.jpg		0	nowhere	nowhere	
813	S0102	51	51	6	874	176	811,205688476563	35,1022491455078						KF_052.jpg		0	nowhere	nowhere	
814	S0102	51	51	7	1084	170	1243,73107910156	160,127914428711						KF_052.jpg		0	fkf52	nowhere	
815	S0102	51	51	8	1256	426	1224,07275390625	181,198623657227						KF_052.jpg		0	fkf52	nowhere	
816	S0102	51	51	9	1738	184	875,105407714844	29,789249420166						KF_052.jpg		0	nowhere	nowhere	
817	S0102	51	51	10	1962	268	269,417724609375	108,874061584473						KF_052.jpg		0	nowhere	nowhere	
818	S0102	51	51	11	2278	168	1140,03405761719	96,5470504760742						KF_052.jpg		0	nowhere	nowhere	
819	S0102	51	51	12	2456	282	1202,23950195313	186,039428710938						KF_052.jpg		0	fkf52	nowhere	
820	S0102	51	51	13	2770	164	906,741027832031	83,7602157592773						KF_052.jpg		0	lkf52	nowhere	
821	S0102	51	51	14	2970	128	1228,47094726563	517,6015625						KF_052.jpg		0	nowhere	nowhere	
822	S0102	51	51	15	3184	118	1577,25158691406	682,693298339844						KF_052.jpg		0	nowhere	nowhere	
823	S0102	51	51	16	3374	290	1728,62951660156	566,335144042969						KF_052.jpg		0	nowhere	nowhere	
824	S0102	51	51	17	3666	104	1758,30920410156	559,533935546875						KF_052.jpg		0	nowhere	nowhere	
825	S0102	51	51	18	3786	182	1793,40222167969	648,47607421875						KF_052.jpg		0	nowhere	nowhere	
826	S0102	52	52	1	0	160	966,214965820313	563,832153320313						KF_053.jpg		0	nowhere	nowhere	
827	S0102	52	52	2	186	146	1237,97424316406	329,535034179688						KF_053.jpg		0	fkf53	nowhere	
828	S0102	52	52	3	380	144	562,795959472656	870,263000488281						KF_053.jpg		0	lkf53	nowhere	
829	S0102	52	52	4	526	204	512,992248535156	906,056335449219						KF_053.jpg		0	lkf53	nowhere	
830	S0102	52	52	5	756	216	642,537780761719	929,094482421875						KF_053.jpg		0	lkf53	nowhere	
831	S0102	52	52	6	988	98	749,059997558594	915,508056640625						KF_053.jpg		0	lkf53	nowhere	
832	S0102	52	52	7	1174	132	1308,76708984375	334,098480224609						KF_053.jpg		0	fkf53	nowhere	
833	S0102	52	52	8	1372	276	1385,85632324219	279,028045654297						KF_053.jpg		0	fkf53	nowhere	
834	S0102	52	52	9	1658	154	1274,06384277344	296,271759033203						KF_053.jpg		0	fkf53	nowhere	
835	S0102	52	52	10	1832	344	1314,49597167969	-20,7398834228516						KF_053.jpg		0	nowhere	nowhere	
836	S0102	52	52	11	2208	128	1317,44653320313	422,324645996094						KF_053.jpg		0	fkf53	nowhere	
837	S0102	52	52	12	2370	174	730,915893554688	808,405700683594						KF_053.jpg		0	lkf53	nowhere	
838	S0102	52	52	13	2554	150	724,460510253906	896,032897949219						KF_053.jpg		0	lkf53	nowhere	
839	S0102	52	52	14	2746	124	1244,36352539063	337,571472167969						KF_053.jpg		0	fkf53	nowhere	
840	S0102	52	52	15	2872	240	1258,86694335938	313,438842773438						KF_053.jpg		0	fkf53	nowhere	
841	S0102	52	52	16	3132	182	1188,01416015625	49,4152183532715						KF_053.jpg		0	nowhere	nowhere	
842	S0102	52	52	17	3338	378	1421,34692382813	1,22210454940796						KF_053.jpg		0	nowhere	nowhere	
843	S0102	52	52	18	3718	108	1427,29443359375	29,5963668823242						KF_053.jpg		0	nowhere	nowhere	
844	S0102	52	52	19	3866	140	1208,06787109375	335,553527832031						KF_053.jpg		0	fkf53	nowhere	
845	S0102	53	53	1	0	230	929,875	580,547302246094						KF_054.jpg		0	fkf54	nowhere	
846	S0102	53	53	2	264	98	1063,40209960938	427,508056640625						KF_054.jpg		0	fkf54	nowhere	
847	S0102	53	53	3	406	90	224,57829284668	91,3021850585938						KF_054.jpg		0	lkf54	nowhere	
848	S0102	53	53	4	610	106	80,1055679321289	47,318531036377						KF_054.jpg		0	nowhere	nowhere	
849	S0102	53	53	5	734	162	304,192687988281	73,9756011962891						KF_054.jpg		0	lkf54	nowhere	
850	S0102	53	53	6	936	240	1043,28991699219	417,098358154297						KF_054.jpg		0	fkf54	nowhere	
851	S0102	53	53	7	1178	374	1044,19262695313	383,471130371094						KF_054.jpg		0	fkf54	nowhere	
852	S0102	53	53	8	1758	92	363,397857666016	128,521270751953						KF_054.jpg		0	lkf54	nowhere	
853	S0102	53	53	9	1862	164	267,161437988281	80,4518051147461						KF_054.jpg		0	lkf54	nowhere	
854	S0102	53	53	10	2042	252	369,779602050781	69,9094543457031						KF_054.jpg		0	lkf54	nowhere	
855	S0102	53	53	11	2330	414	622,602294921875	589,035888671875						KF_054.jpg		0	nowhere	nowhere	
856	S0102	53	53	12	2778	370	961,480529785156	686,13818359375						KF_054.jpg		0	nowhere	nowhere	
857	S0102	53	53	13	3150	158	1000,75848388672	731,261169433594						KF_054.jpg		0	nowhere	nowhere	
858	S0102	53	53	14	3326	268	1027,875	469,844482421875						KF_054.jpg		0	fkf54	nowhere	
859	S0102	53	53	15	3596	226	986,139526367188	438,909606933594						KF_054.jpg		0	fkf54	nowhere	
860	S0102	53	53	16	3850	146	845,320129394531	572,020141601563						KF_054.jpg		0	fkf54	nowhere	
861	S0102	54	54	1	0	212	1011,08288574219	791,2783203125						KF_055.jpg		0	nowhere	nowhere	
862	S0102	54	54	2	238	134	1165,03637695313	473,785186767578						KF_055.jpg		0	fkf55	nowhere	
863	S0102	54	54	3	374	202	1208,00109863281	417,004943847656						KF_055.jpg		0	fkf55	nowhere	
864	S0102	54	54	4	624	144	538,198608398438	909,646728515625						KF_055.jpg		0	lkf55	nowhere	
865	S0102	54	54	5	842	130	317,849975585938	980,245422363281						KF_055.jpg		0	nowhere	nowhere	
866	S0102	54	54	6	1016	122	399,572570800781	993,509643554688						KF_055.jpg		0	lkf55	nowhere	
867	S0102	54	54	7	1212	150	692,853820800781	1043,39343261719						KF_055.jpg		0	lkf55	nowhere	
868	S0102	54	54	8	1394	222	695,164245605469	262,517822265625						KF_055.jpg		0	nowhere	nowhere	
869	S0102	54	54	9	1632	174	702,694274902344	104,5						KF_055.jpg		0	nowhere	nowhere	
870	S0102	54	54	10	1842	198	1194,5810546875	386,742065429688						KF_055.jpg		0	fkf55	nowhere	
871	S0102	54	54	11	2066	242	1250,55773925781	377,786926269531						KF_055.jpg		0	fkf55	nowhere	
872	S0102	54	54	12	2318	294	1246,76171875	286,456756591797						KF_055.jpg		0	fkf55	nowhere	
873	S0102	54	54	13	2632	436	1238,07763671875	380,403686523438						KF_055.jpg		0	fkf55	nowhere	
874	S0102	54	54	14	3114	200	740,777404785156	975,948120117188						KF_055.jpg		0	lkf55	nowhere	
875	S0102	54	54	15	3374	134	711,458801269531	1005,732421875						KF_055.jpg		0	lkf55	nowhere	
876	S0102	54	54	16	3530	486	742,700988769531	749,384033203125						KF_055.jpg		0	nowhere	nowhere	
877	S0102	55	55	1	0	196	956,817138671875	574,752502441406						KF_056.jpg		0	nowhere	nowhere	
878	S0102	55	55	2	206	154	917,656372070313	496,900054931641						KF_056.jpg		0	nowhere	nowhere	
879	S0102	55	55	3	420	192	1106,65563964844	916,810241699219						KF_056.jpg		0	lkf56	nowhere	
880	S0102	55	55	4	622	104	1130,94519042969	974,7490234375						KF_056.jpg		0	lkf56	nowhere	
881	S0102	55	55	5	728	178	1167,75012207031	951,433349609375						KF_056.jpg		0	lkf56	nowhere	
882	S0102	55	55	6	922	218	1280,83386230469	932,39990234375						KF_056.jpg		0	lkf56	nowhere	
883	S0102	55	55	7	1486	362	893,111633300781	415,46484375						KF_056.jpg		0	nowhere	nowhere	
884	S0102	55	55	8	1850	128	852,255493164063	400,813842773438						KF_056.jpg		0	fkf56	nowhere	
885	S0102	55	55	9	2028	270	1328,01391601563	903,5478515625						KF_056.jpg		0	lkf56	nowhere	
886	S0102	55	55	10	2332	196	968,290100097656	460,871643066406						KF_056.jpg		0	nowhere	nowhere	
887	S0102	55	55	11	2538	226	877,598083496094	432,793853759766						KF_056.jpg		0	nowhere	nowhere	
888	S0102	55	55	12	2774	272	814,31689453125	398,059967041016						KF_056.jpg		0	fkf56	nowhere	
889	S0102	55	55	13	3058	274	858,537719726563	425,378204345703						KF_056.jpg		0	nowhere	nowhere	
890	S0102	55	55	14	3348	234	911,870483398438	528,072082519531						KF_056.jpg		0	nowhere	nowhere	
891	S0102	55	55	15	3598	412	884,79248046875	413,641448974609						KF_056.jpg		0	nowhere	nowhere	
892	S0102	56	56	1	0	184	970,26025390625	557,638610839844						KF_057.jpg		0	nowhere	nowhere	
893	S0102	56	56	2	214	144	1289,935546875	446,669860839844						KF_057.jpg		0	fkf57	nowhere	
894	S0102	56	56	3	408	154	331,656311035156	700,319152832031						KF_057.jpg		0	lkf57	nowhere	
895	S0102	56	56	4	578	184	158,031173706055	724,574096679688						KF_057.jpg		0	lkf57	nowhere	
896	S0102	56	56	5	764	232	122,579490661621	720,397583007813						KF_057.jpg		0	lkf57	nowhere	
897	S0102	56	56	6	998	170	177,136032104492	717,1162109375						KF_057.jpg		0	lkf57	nowhere	
898	S0102	56	56	7	1170	198	246,507949829102	721,135803222656						KF_057.jpg		0	lkf57	nowhere	
899	S0102	56	56	8	1376	138	324,122833251953	739,167175292969						KF_057.jpg		0	lkf57	nowhere	
900	S0102	56	56	9	1524	320	401,004364013672	764,3056640625						KF_057.jpg		0	lkf57	nowhere	
901	S0102	56	56	10	1856	312	488,512145996094	785,8916015625						KF_057.jpg		0	lkf57	nowhere	
902	S0102	56	56	11	2176	276	567,8740234375	784,574096679688						KF_057.jpg		0	lkf57	nowhere	
903	S0102	56	56	12	2478	318	227,946868896484	819,539428710938						KF_057.jpg		0	lkf57	nowhere	
904	S0102	56	56	13	2828	164	345,252990722656	845,672241210938						KF_057.jpg		0	lkf57	nowhere	
905	S0102	56	56	14	3000	288	412,18408203125	846,405456542969						KF_057.jpg		0	lkf57	nowhere	
906	S0102	56	56	15	3352	104	368,62451171875	890,907409667969						KF_057.jpg		0	lkf57	nowhere	
907	S0102	56	56	16	3564	144	1290,88195800781	549,857482910156						KF_057.jpg		0	nowhere	nowhere	
908	S0102	56	56	17	3722	246	1295,20581054688	421,455596923828						KF_057.jpg		0	fkf57	nowhere	
909	S0102	57	57	1	0	250	953,530212402344	576,553161621094						KF_058.jpg		0	nowhere	nowhere	
910	S0102	57	57	2	270	286	1058,71557617188	327,315216064453						KF_058.jpg		0	fkf58	nowhere	
911	S0102	57	57	3	558	278	1087,92810058594	323,785736083984						KF_058.jpg		0	fkf58	nowhere	
912	S0102	57	57	4	850	124	1143,91735839844	295,780975341797						KF_058.jpg		0	fkf58	nowhere	
913	S0102	57	57	5	1006	218	1522,10302734375	143,715454101563						KF_058.jpg		0	lkf58	nowhere	
914	S0102	57	57	6	1234	200	1443,32238769531	132,001968383789						KF_058.jpg		0	lkf58	nowhere	
915	S0102	57	57	7	1442	440	1353,3994140625	104,242973327637						KF_058.jpg		0	lkf58	nowhere	
916	S0102	57	57	8	1884	480	1322,22961425781	77,3489685058594						KF_058.jpg		0	lkf58	nowhere	
917	S0102	57	57	9	2552	178	1047,79333496094	347,885437011719						KF_058.jpg		0	fkf58	nowhere	
918	S0102	57	57	10	2766	222	966,262390136719	860,24462890625						KF_058.jpg		0	nowhere	nowhere	
919	S0102	57	57	11	3032	312	1003,24938964844	710,155029296875						KF_058.jpg		0	nowhere	nowhere	
920	S0102	57	57	12	3370	440	1040,2333984375	301,990997314453						KF_058.jpg		0	fkf58	nowhere	
921	S0102	57	57	13	3812	252	1060,90246582031	347,633117675781						KF_058.jpg		0	fkf58	nowhere	
922	S0102	58	58	1	0	186	852,924438476563	427,713897705078						KF_059.jpg		0	nowhere	nowhere	
923	S0102	58	58	2	212	170	1127,9091796875	553,553527832031						KF_059.jpg		0	nowhere	nowhere	
924	S0102	58	58	3	384	172	1175,28063964844	566,989685058594						KF_059.jpg		0	f1kf59	nowhere	
925	S0102	58	58	4	584	174	980,795532226563	771,117004394531						KF_059.jpg		0	nowhere	nowhere	
926	S0102	58	58	5	788	264	678,308959960938	434,687896728516						KF_059.jpg		0	f2kf59	nowhere	
927	S0102	58	58	6	1054	226	712,59375	466,629760742188						KF_059.jpg		0	nowhere	nowhere	
928	S0102	58	58	7	1540	100	1174,91772460938	634,045104980469						KF_059.jpg		0	nowhere	nowhere	
929	S0102	58	58	8	1674	336	1594,18640136719	809,482788085938						KF_059.jpg		0	lkf59	nowhere	
930	S0102	58	58	9	2040	314	1170,08850097656	598,916564941406						KF_059.jpg		0	f1kf59	nowhere	
931	S0102	58	58	10	2356	92	1132,52978515625	606,389343261719						KF_059.jpg		0	nowhere	nowhere	
932	S0102	58	58	11	2480	352	689,200561523438	503,391021728516						KF_059.jpg		0	nowhere	nowhere	
933	S0102	58	58	12	2864	208	1159,87243652344	607,656311035156						KF_059.jpg		0	nowhere	nowhere	
934	S0102	58	58	13	3074	154	1179,14099121094	623,991027832031						KF_059.jpg		0	nowhere	nowhere	
935	S0102	58	58	14	3586	96	1047,94689941406	778,489868164063						KF_059.jpg		0	nowhere	nowhere	
936	S0102	58	58	15	3722	80	605,129272460938	805,717041015625						KF_059.jpg		0	nowhere	nowhere	
937	S0102	58	58	16	3804	166	621,288146972656	829,907104492188						KF_059.jpg		0	nowhere	nowhere	
938	S0102	59	59	1	0	198	953,146118164063	586,042907714844						KF_060.jpg		0	f2kf60	nowhere	
939	S0102	59	59	2	220	162	1113,35485839844	495,24755859375						KF_060.jpg		0	f1kf60	nowhere	
940	S0102	59	59	3	454	234	1168,3828125	421,862609863281						KF_060.jpg		0	f1kf60	nowhere	
941	S0102	59	59	4	738	118	829,263488769531	429,211608886719						KF_060.jpg		0	f2kf60	nowhere	
942	S0102	59	59	5	896	164	186,362640380859	532,950500488281						KF_060.jpg		0	lkf60	nowhere	
943	S0102	59	59	6	1076	136	159,460922241211	655,798767089844						KF_060.jpg		0	lkf60	nowhere	
944	S0102	59	59	7	1258	194	1079,17456054688	507,225341796875						KF_060.jpg		0	f1kf60	nowhere	
945	S0102	59	59	8	1468	202	1151,84899902344	474,047943115234						KF_060.jpg		0	f1kf60	nowhere	
946	S0102	59	59	9	1696	184	858,693542480469	456,304168701172						KF_060.jpg		0	f2kf60	nowhere	
947	S0102	59	59	10	1882	208	835,473205566406	471,131317138672						KF_060.jpg		0	f2kf60	nowhere	
948	S0102	59	59	11	2124	230	1173,00354003906	530,350952148438						KF_060.jpg		0	f1kf60	nowhere	
949	S0102	59	59	12	2382	166	1329,76892089844	694,224975585938						KF_060.jpg		0	nowhere	nowhere	
950	S0102	59	59	13	2550	224	1363,58825683594	729,868896484375						KF_060.jpg		0	nowhere	nowhere	
951	S0102	59	59	14	2796	296	1239,3505859375	448,940338134766						KF_060.jpg		0	f1kf60	nowhere	
952	S0102	59	59	15	3102	260	1218,36242675781	383,218383789063						KF_060.jpg		0	f1kf60	nowhere	
953	S0102	59	59	16	3398	434	880,35693359375	477,420349121094						KF_060.jpg		0	f2kf60	nowhere	
954	S0102	59	59	17	3864	122	1156,82568359375	577,279052734375						KF_060.jpg		0	f1kf60	nowhere	
955	S0102	60	60	1	0	288	969,169616699219	564,415954589844						KF_061.jpg		0	nowhere	nowhere	
