# File: saccades0102.txt
# Created: 23. maaliskuuta 2017,8:34:52
# with: OGAMA Version: 5.0.5614
# Contents: GazeFixations table.
# Applies to Projekt:shiiiboi
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S0102	25	25	12	2868	10	106,8368	10,68368	0						KF_026.jpg		0	fkf26	nowhere	
S0102	25	25	13	3222	18	109,4777	6,082096	0						KF_026.jpg		0	fkf26	nowhere	
S0102	25	25	14	3400	18	157,5091	8,750504	0						KF_026.jpg		0	fkf26	nowhere	
S0102	25	25	15	3616	20	214,5799	10,72899	0						KF_026.jpg		0	nowhere	nowhere	
S0102	25	25	16	3830	20	136,5047	6,825236	0						KF_026.jpg		0	nowhere	nowhere	
S0102	26	26	1	220	2	54,70951	27,35476	0						KF_027.jpg		0	fkf27	nowhere	
S0102	26	26	2	388	52	719,741	13,84117	0						KF_027.jpg		0	lkf27	nowhere	
S0102	26	26	3	592	2	71,06475	35,53238	0						KF_027.jpg		0	lkf27	nowhere	
S0102	26	26	4	926	2	38,76551	19,38276	0						KF_027.jpg		0	lkf27	nowhere	
S0102	26	26	5	1160	2	49,56511	24,78256	0						KF_027.jpg		0	lkf27	nowhere	
S0102	26	26	6	1466	44	816,762	18,56277	0						KF_027.jpg		0	fkf27	nowhere	
S0102	26	26	7	1714	2	32,62995	16,31498	0						KF_027.jpg		0	fkf27	nowhere	
S0102	26	26	8	1848	42	422,1657	10,05157	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	9	2064	32	384,6581	12,02056	0						KF_027.jpg		0	fkf27	nowhere	
S0102	26	26	10	2246	10	83,07852	8,307852	0						KF_027.jpg		0	fkf27	nowhere	
S0102	26	26	11	2498	34	382,219	11,24173	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	12	2756	38	44,31186	1,166102	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	13	3006	40	76,42146	1,910537	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	14	3238	12	132,6776	11,05646	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	15	3632	2	34,65065	17,32533	0						KF_027.jpg		0	nowhere	nowhere	
S0102	26	26	16	3840	20	50,69289	2,534645	0						KF_027.jpg		0	nowhere	nowhere	
S0102	27	27	1	160	2	31,33024	15,66512	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	2	250	34	416,4888	12,24967	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	3	456	2	51,33356	25,66678	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	4	650	42	619,6649	14,75393	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	5	826	70	172,7823	2,468319	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	6	1072	40	497,19	12,42975	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	7	1292	34	311,4623	9,160657	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	8	1536	32	465,336	14,54175	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	9	1770	2	36,37879	18,1894	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	10	2056	2	30,64865	15,32432	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	11	2462	12	67,19392	5,599493	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	12	3054	2	32,69465	16,34733	0						KF_028.jpg		0	fkf28	nowhere	
S0102	27	27	13	3174	54	838,2596	15,52333	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	14	3352	2	30,62602	15,31301	0						KF_028.jpg		0	nowhere	nowhere	
S0102	27	27	15	3588	30	424,1023	14,13674	0						KF_028.jpg		0	nowhere	nowhere	
S0102	28	28	1	218	22	255,9297	11,63317	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	2	416	40	483,4101	12,08525	0						KF_029.jpg		0	nowhere	nowhere	
S0102	28	28	3	594	34	534,4524	15,71919	0						KF_029.jpg		0	lkf29	nowhere	
S0102	28	28	4	792	8	76,15282	9,519102	0						KF_029.jpg		0	lkf29	nowhere	
S0102	28	28	5	952	40	171,6369	4,290924	0						KF_029.jpg		0	lkf29	nowhere	
S0102	28	28	6	1254	10	111,481	11,1481	0						KF_029.jpg		0	lkf29	nowhere	
S0102	28	28	7	1452	42	858,5502	20,44167	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	8	1742	2	48,7811	24,39055	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	9	1960	10	86,59686	8,659686	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	10	2268	28	390,9447	13,96231	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	11	2546	36	282,5186	7,847738	0						KF_029.jpg		0	nowhere	nowhere	
S0102	28	28	12	2786	72	418,3633	5,810602	0						KF_029.jpg		0	nowhere	nowhere	
S0102	28	28	13	3012	22	301,2306	13,6923	0						KF_029.jpg		0	nowhere	nowhere	
S0102	28	28	14	3266	34	575,9458	16,93958	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	15	3478	10	89,00547	8,900547	0						KF_029.jpg		0	fkf29	nowhere	
S0102	28	28	16	3678	36	513,1865	14,25518	0						KF_029.jpg		0	nowhere	nowhere	
S0102	29	29	1	170	26	282,0653	10,84867	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	2	348	14	116,0088	8,286343	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	3	502	30	585,3792	19,51264	0						KF_030.jpg		0	lkf30	nowhere	
S0102	29	29	4	714	12	60,89704	5,074753	0						KF_030.jpg		0	lkf30	nowhere	
S0102	29	29	5	898	36	513,3444	14,25957	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	6	1092	10	118,6993	11,86993	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	7	1258	2	44,06648	22,03324	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	8	1416	26	233,5838	8,983993	0						KF_030.jpg		0	fkf30	nowhere	
S0102	29	29	9	1668	2	27,97572	13,98786	0						KF_030.jpg		0	fkf30	nowhere	
S0102	29	29	10	2052	32	481,999	15,06247	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	11	2320	286	137,1301	0,4794758	-1						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	12	2828	14	162,4453	11,60324	0						KF_030.jpg		0	nowhere	nowhere	
S0102	29	29	13	3050	20	185,2992	9,264961	0						KF_030.jpg		0	fkf30	nowhere	
S0102	29	29	14	3272	12	66,22207	5,518506	0						KF_030.jpg		0	fkf30	nowhere	
S0102	29	29	15	3754	116	261,2448	2,25211	0						KF_030.jpg		0	nowhere	nowhere	
S0102	30	30	1	178	26	249,695	9,603652	0						KF_031.jpg		0	fkf31	nowhere	
S0102	30	30	2	532	40	673,4072	16,83518	0						KF_031.jpg		0	lkf31	nowhere	
S0102	30	30	3	720	8	75,75843	9,469804	0						KF_031.jpg		0	lkf31	nowhere	
S0102	30	30	4	884	2	31,21063	15,60531	0						KF_031.jpg		0	lkf31	nowhere	
S0102	30	30	5	1138	38	743,4038	19,56326	0						KF_031.jpg		0	fkf31	nowhere	
S0102	30	30	6	1396	2	34,46033	17,23017	0						KF_031.jpg		0	fkf31	nowhere	
S0102	30	30	7	1578	32	367,1494	11,47342	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	8	1932	16	55,23675	3,452297	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	9	2136	34	376,1855	11,06428	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	10	2288	34	392,6646	11,54896	0						KF_031.jpg		0	lkf31	nowhere	
S0102	30	30	11	2520	40	582,3383	14,55846	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	12	2730	2	73,33826	36,66913	0						KF_031.jpg		0	fkf31	nowhere	
S0102	30	30	13	3138	32	413,116	12,90987	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	14	3398	30	91,8221	3,060737	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	15	3610	10	115,9514	11,59514	0						KF_031.jpg		0	nowhere	nowhere	
S0102	30	30	16	3804	24	413,2516	17,21881	0						KF_031.jpg		0	nowhere	nowhere	
S0102	31	31	1	220	32	399,1277	12,47274	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	2	380	14	140,9637	10,06883	0						KF_032.jpg		0	nowhere	nowhere	
S0102	31	31	3	586	2	32,46571	16,23286	0						KF_032.jpg		0	nowhere	nowhere	
S0102	31	31	4	744	22	180,581	8,208227	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	5	908	12	148,063	12,33858	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	6	1118	36	667,2036	18,53343	0						KF_032.jpg		0	fkf32	nowhere	
S0102	31	31	7	1348	8	71,23317	8,904146	0						KF_032.jpg		0	fkf32	nowhere	
S0102	31	31	8	1562	32	623,06	19,47062	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	9	1804	2	61,7153	30,85765	0						KF_032.jpg		0	nowhere	nowhere	
S0102	31	31	10	2008	18	224,5259	12,47366	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	11	2170	38	640,9399	16,86684	0						KF_032.jpg		0	fkf32	nowhere	
S0102	31	31	12	2624	34	358,9503	10,55736	0						KF_032.jpg		0	fkf32	nowhere	
S0102	31	31	13	2842	38	552,493	14,53929	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	14	3090	14	155,2899	11,09213	0						KF_032.jpg		0	lkf32	nowhere	
S0102	31	31	15	3434	36	619,4539	17,20705	0						KF_032.jpg		0	fkf32	nowhere	
S0102	31	31	16	3652	8	85,56425	10,69553	0						KF_032.jpg		0	fkf32	nowhere	
S0102	32	32	1	308	30	433,9171	14,4639	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	2	472	2	58,76859	29,38429	0						KF_033.jpg		0	f3kf33	nowhere	
S0102	32	32	3	656	44	621,3383	14,12133	0						KF_033.jpg		0	fkf33	nowhere	
S0102	32	32	4	852	2	41,28946	20,64473	0						KF_033.jpg		0	fkf33	nowhere	
S0102	32	32	5	984	28	271,2871	9,688825	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	6	1360	2	28,88539	14,4427	0						KF_033.jpg		0	f2kf33	nowhere	
S0102	32	32	7	1460	54	713,4797	13,21259	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	8	1704	48	1193,459	24,86373	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	9	1902	14	193,2649	13,80464	0						KF_033.jpg		0	f4kf33	nowhere	
S0102	32	32	10	2314	88	275,291	3,128307	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	11	2510	34	676,0476	19,88375	0						KF_033.jpg		0	lkf33	nowhere	
S0102	32	32	12	2698	12	127,5139	10,62616	0						KF_033.jpg		0	lkf33	nowhere	
S0102	32	32	13	2988	8	87,87025	10,98378	0						KF_033.jpg		0	lkf33	nowhere	
S0102	32	32	14	3088	20	237,4728	11,87364	0						KF_033.jpg		0	f3kf33	nowhere	
S0102	32	32	15	3264	2	41,47227	20,73613	0						KF_033.jpg		0	f3kf33	nowhere	
S0102	32	32	16	3508	22	244,0826	11,09467	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	17	3654	16	193,5186	12,09491	0						KF_033.jpg		0	nowhere	nowhere	
S0102	32	32	18	3848	16	110,745	6,921563	0						KF_033.jpg		0	nowhere	nowhere	
S0102	33	33	1	86	10	113,2112	11,32112	0						KF_034.jpg		0	lkf34	nowhere	
S0102	33	33	2	208	34	311,4797	9,161169	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	3	392	42	470,8674	11,21113	0						KF_034.jpg		0	lkf34	nowhere	
S0102	33	33	4	674	18	187,562	10,42011	0						KF_034.jpg		0	lkf34	nowhere	
S0102	33	33	5	832	32	614,4225	19,2007	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	6	1166	8	69,45341	8,681677	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	7	1420	46	733,9452	15,95533	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	8	1664	26	272,1845	10,46863	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	9	1916	2	31,23074	15,61537	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	10	2058	26	344,2274	13,23951	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	11	2412	28	309,7739	11,06335	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	12	2626	50	37,63219	0,7526438	0						KF_034.jpg		0	nowhere	nowhere	
S0102	33	33	13	2938	42	890,891	21,21169	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	14	3088	2	28,72964	14,36482	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	15	3246	10	85,71854	8,571855	0						KF_034.jpg		0	fkf34	nowhere	
S0102	33	33	16	3602	52	1050,904	20,20969	0						KF_034.jpg		0	nowhere	nowhere	
S0102	34	34	1	164	30	431,9883	14,39961	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	2	364	8	97,97868	12,24734	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	3	498	30	323,4825	10,78275	0						KF_035.jpg		0	lkf35	nowhere	
S0102	34	34	4	704	328	873,8886	2,664294	-1						KF_035.jpg		0	nowhere	nowhere	
S0102	34	34	5	1174	40	326,8799	8,171999	0						KF_035.jpg		0	nowhere	nowhere	
S0102	34	34	6	1388	24	377,7533	15,73972	0						KF_035.jpg		0	fkf35	nowhere	
S0102	34	34	7	1706	50	427,4428	8,548856	0						KF_035.jpg		0	nowhere	nowhere	
S0102	34	34	8	1928	58	1000,842	17,25589	0						KF_035.jpg		0	nowhere	nowhere	
S0102	34	34	9	2180	18	148,6472	8,258175	0						KF_035.jpg		0	nowhere	nowhere	
