4192490	  881.2	  574.5	  284.0	    0.0	...
4192492	  881.2	  573.9	  284.0	    0.0	...
4192494	  881.0	  573.3	  284.0	    0.0	...
4192496	  880.7	  572.7	  284.0	    0.0	...
4192498	  880.4	  572.3	  284.0	    0.0	...
4192500	  880.1	  572.4	  284.0	    0.0	...
4192502	  879.9	  572.5	  284.0	    0.0	...
4192504	  880.1	  572.7	  285.0	    0.0	...
4192506	  880.2	  572.9	  285.0	    0.0	...
4192508	  880.4	  573.2	  285.0	    0.0	...
4192510	  880.6	  573.3	  285.0	    0.0	...
4192512	  880.8	  573.2	  285.0	    0.0	...
4192514	  881.0	  573.0	  286.0	    0.0	...
4192516	  881.1	  573.1	  286.0	    0.0	...
4192518	  881.2	  573.1	  286.0	    0.0	...
4192520	  881.4	  573.2	  286.0	    0.0	...
4192522	  881.4	  573.2	  286.0	    0.0	...
4192524	  881.6	  573.6	  286.0	    0.0	...
4192526	  881.7	  574.2	  286.0	    0.0	...
4192528	  882.2	  574.6	  286.0	    0.0	...
4192530	  882.6	  574.9	  286.0	    0.0	...
4192532	  882.8	  575.2	  286.0	    0.0	...
4192534	  883.0	  575.5	  286.0	    0.0	...
4192536	  883.3	  575.9	  286.0	    0.0	...
4192538	  883.5	  576.2	  286.0	    0.0	...
4192540	  883.6	  576.4	  286.0	    0.0	...
4192542	  883.2	  576.5	  286.0	    0.0	...
4192544	  882.4	  576.7	  287.0	    0.0	...
4192546	  881.7	  577.0	  287.0	    0.0	...
4192548	  881.0	  577.6	  287.0	    0.0	...
4192550	  878.2	  577.9	  287.0	    0.0	...
4192552	  874.5	  578.0	  287.0	    0.0	...
4192554	  870.9	  578.3	  287.0	    0.0	...
4192556	  867.3	  578.5	  286.0	    0.0	...
4192558	  864.1	  579.1	  286.0	    0.0	...
4192560	  861.1	  579.9	  286.0	    0.0	...
4192562	  859.9	  580.8	  286.0	    0.0	...
4192564	  861.3	  582.4	  286.0	    0.0	...
4192566	  863.5	  584.0	  285.0	    0.0	...
4192568	  865.6	  585.4	  285.0	    0.0	...
4192570	  867.6	  586.8	  285.0	    0.0	...
4192572	  869.5	  587.8	  285.0	    0.0	...
4192574	  871.1	  587.9	  285.0	    0.0	...
4192576	  870.7	  587.5	  285.0	    0.0	...
4192578	  870.2	  586.9	  285.0	    0.0	...
4192580	  869.4	  586.1	  285.0	    0.0	...
4192582	  868.8	  585.2	  285.0	    0.0	...
4192584	  868.4	  583.7	  285.0	    0.0	...
4192586	  868.2	  582.2	  285.0	    0.0	...
4192588	  868.2	  581.0	  284.0	    0.0	...
4192590	  868.2	  580.2	  284.0	    0.0	...
4192592	  868.4	  579.4	  284.0	    0.0	...
4192594	  868.5	  578.6	  283.0	    0.0	...
4192596	  868.6	  577.8	  283.0	    0.0	...
4192598	  868.4	  577.7	  282.0	    0.0	...
4192600	  868.2	  577.5	  282.0	    0.0	...
4192602	  868.0	  577.4	  281.0	    0.0	...
4192604	  867.8	  577.4	  281.0	    0.0	...
4192606	  867.8	  577.5	  281.0	    0.0	...
4192608	  867.9	  577.4	  281.0	    0.0	...
4192610	  868.0	  577.5	  281.0	    0.0	...
4192612	  868.3	  577.7	  281.0	    0.0	...
4192614	  868.6	  577.8	  281.0	    0.0	...
4192616	  868.4	  577.8	  281.0	    0.0	...
4192618	  868.0	  577.5	  281.0	    0.0	...
4192620	  867.4	  577.2	  281.0	    0.0	...
4192622	  866.7	  576.9	  281.0	    0.0	...
4192624	  866.0	  576.5	  281.0	    0.0	...
4192626	  865.5	  575.7	  281.0	    0.0	...
4192628	  865.0	  574.8	  281.0	    0.0	...
4192630	  864.9	  574.0	  281.0	    0.0	...
4192632	  864.9	  573.4	  281.0	    0.0	...
4192634	  865.1	  572.9	  281.0	    0.0	...
4192636	  865.4	  572.6	  281.0	    0.0	...
4192638	  865.6	  572.4	  281.0	    0.0	...
4192640	  865.7	  572.6	  281.0	    0.0	...
4192642	  865.9	  573.0	  281.0	    0.0	...
4192644	  866.0	  573.4	  281.0	    0.0	...
4192646	  866.0	  573.7	  282.0	    0.0	...
4192648	  866.0	  574.0	  282.0	    0.0	...
4192650	  865.9	  574.2	  282.0	    0.0	...
4192652	  865.9	  574.5	  282.0	    0.0	...
4192654	  866.0	  574.8	  282.0	    0.0	...
4192656	  866.1	  574.9	  282.0	    0.0	...
4192658	  866.2	  575.0	  282.0	    0.0	...
4192660	  866.5	  575.2	  282.0	    0.0	...
4192662	  867.1	  575.4	  282.0	    0.0	...
4192664	  867.8	  575.7	  282.0	    0.0	...
